reading_id,timestamp,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,station_id,station_type,elevation_m,near_highway,near_industry,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,pressure_hpa,precipitation_mm,visibility_km,temp_inversion,pm25,pm10,no2,o3,so2,co,benzene,aqi,label_respiratory_risk,label_cardiovascular_risk,label_vulnerable_alert,label_outdoor_warning,label_industrial_event
RDG0008894,2023-08-27 17:00:00,2023,8,17,6,1,1,Summer,STN_URBAN_02,Urban,6.7,0,0,19.4,19.9,1.0,161.8,,0.5,7.5,0,40.2,85.5,22.7,65.9,25.8,2.61,,113,1,0,1,1,1
RDG0003551,2022-01-18 22:00:00,2022,1,22,1,0,0,Winter,STN_SUBURB_01,Suburban,53.4,0,0,-7.2,97.0,1.0,35.9,998.7,0.0,,0,7.2,7.3,26.1,21.7,8.1,2.71,4.63,30,0,0,0,0,0
RDG0003722,2022-02-07 04:00:00,2022,2,4,0,0,0,Winter,STN_URBAN_02,Urban,77.4,0,0,13.9,47.7,1.1,77.4,1008.0,0.0,11.7,0,50.6,67.6,105.5,26.0,73.9,4.25,13.18,138,1,0,1,0,1
RDG0006682,2022-12-23 08:00:00,2022,12,8,4,0,1,Winter,STN_URBAN_01,Urban,90.0,1,0,6.4,100.0,8.0,312.8,1007.3,0.0,13.0,0,46.9,91.5,52.8,44.8,48.7,9.22,5.92,129,1,1,0,1,1
RDG0000520,2021-02-26 21:00:00,2021,2,21,4,0,0,FALL,STN_SUBURB_01,Suburban,43.0,0,0,-1.0,91.7,3.4,309.0,1009.6,5.0,6.0,0,26.8,48.9,30.9,5.2,7.3,4.28,1.22,82,0,0,1,0,0
RDG0008083,2023-05-30 21:00:00,2023,5,21,1,0,0,Spring,STN_INDUSTRIAL_01,Industrial,35.3,1,1,15.4,57.3,1.1,21.0,999.6,0.0,3.3,0,16.3,27.0,33.2,90.1,20.8,3.97,12.46,60,0,0,1,0,1
RDG0004538,2022-05-04 06:00:00,2022,5,6,2,0,0,Spring,STN_RURAL_01,Rural,268.6,0,0,5.4,50.6,8.7,278.1,1009.0,5.0,10.0,0,3.6,13.2,34.2,21.5,6.9,2.0,1.4,15,0,0,0,0,0
RDG0006820,2023-01-06 06:00:00,2023,1,6,4,0,0,Winter,STN_URBAN_02,Urban,115.2,0,0,-1.4,57.7,1.9,352.1,1009.8,0.5,7.6,0,74.9,131.6,34.8,39.3,5.5,5.58,2.91,161,1,1,1,1,0
RDG0001822,2021-07-15 09:00:00,2021,7,9,3,0,1,Summer,STN_SUBURB_01,Suburban,9.4,0,0,20.7,47.7,0.3,109.4,1007.2,10.0,8.6,0,7.0,24.7,7.8,37.2,3.6,2.26,4.4,29,0,0,0,0,0
RDG0004086,2022-03-18 01:00:00,2022,3,1,4,0,0,Spring,STN_RURAL_01,Rural,240.7,0,0,14.9,35.6,6.1,233.0,1002.0,0.0,7.0,0,6.4,3.7,14.7,26.8,10.7,1.02,2.13,27,0,0,0,0,0
RDG0007909,2023-05-10 10:00:00,2023,5,10,2,0,0,Spring,STN_SUBURB_01,Suburban,43.9,0,0,18.0,46.0,6.9,39.6,1013.0,0.0,6.7,0,46.0,64.3,288.3,19.0,2.1,2.22,4.09,127,1,1,1,1,0
RDG0008768,2023-08-13 16:00:00,2023,8,16,6,1,1,Summer,STN_SUBURB_02,Suburban,93.9,0,0,23.0,62.5,1.5,200.4,1024.5,0.0,3.6,0,41.7,83.6,17.3,37.1,46.3,2.31,2.05,116,1,0,1,1,0
RDG0007375,2023-03-09 06:00:00,2023,3,6,3,0,0,Spring,STN_RURAL_01,Rural,286.7,0,0,11.7,61.1,1.7,299.1,1011.2,0.0,6.3,0,10.5,9.5,27.2,139.7,23.2,1.38,0.53,44,0,0,1,1,0
RDG0007907,2023-05-09 16:00:00,2023,5,16,1,0,1,Spring,STN_SUBURB_01,Suburban,75.4,0,0,10.7,53.4,4.7,283.1,996.5,0.0,9.4,0,23.1,35.3,30.1,95.1,11.4,3.17,3.56,74,0,0,1,0,0
RDG0000309,2021-02-04 14:00:00,2021,2,14,3,0,0,Winter,STN_URBAN_02,Urban,117.6,0,0,10.0,73.2,1.6,185.0,1014.7,0.0,2.5,0,25.2,40.4,72.7,27.7,115.8,3.19,6.54,79,0,0,1,0,1
RDG0007767,2023-04-23 09:00:00,2023,4,9,6,1,1,Spring,STN_RURAL_01,Rural,328.4,0,0,12.2,47.1,0.7,162.8,1028.9,2.0,2.8,0,9.2,9.7,41.3,5.4,15.8,2.76,4.28,38,0,0,0,0,0
RDG0008718,2023-08-08 12:00:00,2023,8,12,1,0,0,Summer,STN_URBAN_02,Urban,85.8,0,0,25.9,51.1,6.2,351.9,1005.4,20.0,7.1,0,13.1,29.5,48.6,64.8,29.2,7.51,3.42,53,0,0,1,0,0
RDG0007359,2023-03-06 15:00:00,2023,3,15,0,0,0,Autumn,STN_SUBURB_02,Suburban,85.0,0,0,21.7,38.8,0.6,335.5,1012.7,10.0,14.0,0,25.1,58.0,4.5,51.7,3.8,3.76,,78,0,0,1,0,0
RDG0003599,2022-01-24 10:00:00,2022,1,10,0,0,0,Winter,STN_INDUSTRIAL_01,Industrial,48.1,1,1,12.1,60.8,1.5,51.8,,0.0,14.4,0,42.2,63.1,46.7,25.0,33.3,6.93,12.41,117,1,0,1,1,1
RDG0003622,2022-01-25 21:00:00,2022,1,21,1,0,0,Winter,STN_RURAL_01,Rural,346.2,0,0,4.0,63.9,5.7,24.8,1023.1,0.0,5.2,0,31.0,60.3,17.2,21.9,4.7,2.26,1.69,91,0,1,1,0,0
RDG0003811,2022-02-16 18:00:00,2022,2,18,2,0,1,spring,STN_URBAN_01,Urban,56.3,1,0,14.7,62.3,0.5,288.2,1023.5,0.0,7.6,0,16.4,29.2,104.0,9.5,16.4,2.51,13.24,60,1,0,1,0,1
RDG0003450,2022-01-08 07:00:00,2022,1,7,5,1,1,Winter,STN_RURAL_01,Rural,222.5,0,0,-10.0,61.1,5.5,339.1,1001.9,0.0,18.3,0,8.2,13.9,43.7,60.3,19.7,2.66,1.37,34,0,0,0,0,0
RDG0004591,2022-05-09 08:00:00,2022,5,8,0,0,1,Spring,STN_INDUSTRIAL_01,Industrial,34.4,1,1,16.3,72.8,1.3,69.8,1005.0,0.5,12.6,0,40.5,86.2,139.7,27.1,31.7,12.65,13.19,113,1,1,1,1,1
RDG0000205,2021-01-23 22:00:00,2021,1,22,5,1,0,Winter,STN_URBAN_02,Urban,13.2,0,0,7.0,71.9,6.4,88.2,1008.1,0.0,5.2,0,1.0,2.0,40.8,38.5,9.8,1.22,5.32,4,0,0,0,0,1
RDG0009867,2023-12-15 09:00:00,2023,12,9,4,0,1,Winter,STN_SUBURB_01,Suburban,71.2,0,0,2.8,70.7,3.0,89.3,1026.4,0.0,9.9,0,350.0,524.6,56.4,7.2,20.2,2.49,3.51,380,1,1,1,1,0
RDG0001135,2021-05-01 21:00:00,2021,5,21,5,1,0,Spring,STN_URBAN_01,Urban,6.1,1,0,13.6,65.8,0.9,196.6,1019.4,0.0,3.4,0,20.7,37.9,67.9,38.7,5.4,3.83,4.65,69,0,0,1,0,0
RDG0009410,2023-10-27 05:00:00,2023,10,5,4,0,0,Fall,STN_SUBURB_02,Suburban,10.3,0,0,18.4,69.5,1.3,71.1,1011.3,0.0,4.8,0,37.6,71.2,62.5,34.1,0.9,3.28,,106,1,0,1,1,0
RDG0002749,2021-10-23 09:00:00,2021,10,9,5,1,1,Fall,STN_URBAN_02,Urban,43.7,0,0,4.8,84.4,3.0,347.6,1009.0,0.0,7.5,0,15.3,22.2,57.9,17.2,6.6,5.12,5.64,58,0,0,1,0,1
RDG0003613,2022-01-25 03:00:00,2022,1,3,1,0,0,Winter,STN_URBAN_01,Urban,5.1,1,0,3.5,55.3,5.4,54.2,1010.6,0.0,9.8,0,17.9,32.2,89.8,1.0,12.4,2.69,9.46,63,0,0,1,0,1
RDG0000305,2021-02-04 03:00:00,2021,2,3,3,0,0,Winter,STN_SUBURB_02,Suburban,108.6,0,0,-2.9,82.5,1.4,294.2,1021.3,0.0,4.3,1,22.3,27.9,20.3,30.9,49.1,7.79,3.5,72,0,0,1,0,0
RDG0001849,2021-07-18 09:00:00,2021,7,9,6,1,1,Summer,STN_INDUSTRIAL_01,Industrial,36.5,1,1,23.7,62.6,0.1,80.4,1006.9,0.0,15.6,0,33.3,57.6,133.1,95.4,33.8,11.99,11.41,96,0,1,1,0,1
RDG0006486,2022-11-30 18:00:00,2022,11,18,2,0,1,Fall,STN_INDUSTRIAL_01,Industrial,35.1,1,1,13.5,76.5,0.6,334.3,1006.6,0.0,7.2,0,29.2,53.2,63.5,15.0,38.7,7.96,,87,0,0,1,0,1
RDG0001988,2021-08-03 00:00:00,2021,8,0,1,0,0,Summer,STN_RURAL_01,Rural,373.7,0,0,27.1,60.1,15.1,,1018.3,0.0,9.1,0,1.0,5.1,12.5,36.2,5.5,1.11,0.89,4,0,0,0,0,0
RDG0003240,2021-12-16 15:00:00,2021,12,15,3,0,0,Winter,STN_URBAN_02,Urban,34.6,0,0,0.9,65.4,5.2,356.2,1009.2,1.0,7.7,0,21.5,45.2,41.1,14.2,58.1,2.89,,71,0,0,1,0,0
RDG0002798,2021-10-28 02:00:00,2021,10,2,3,0,0,Fall,STN_SUBURB_02,Suburban,60.7,0,0,12.9,30.1,2.3,286.8,997.9,0.0,5.1,0,8.9,11.1,34.7,23.3,8.6,0.56,2.28,37,0,0,0,0,0
RDG0004515,2022-05-01 08:00:00,2022,5,8,6,1,1,Spring,STN_URBAN_01,Urban,70.2,1,0,12.6,57.9,4.2,252.1,1008.9,0.0,4.8,0,46.2,92.6,81.8,65.0,10.5,2.23,2.04,127,1,0,1,1,0
RDG0005630,2022-08-29 22:00:00,2022,8,22,0,0,0,Summer,STN_SUBURB_01,Suburban,66.3,0,0,34.8,88.8,1.2,234.9,1015.9,10.0,9.7,0,10.6,10.7,22.5,22.6,5.7,1.67,6.08,44,0,0,0,0,1
RDG0007760,2023-04-22 19:00:00,2023,4,19,5,1,1,Spring,STN_SUBURB_02,Suburban,100.5,0,0,19.0,17.5,0.5,328.4,1016.8,0.0,7.9,0,6.8,17.1,37.3,8.9,18.8,1.19,1.68,28,0,0,0,0,0
RDG0003109,2021-12-01 10:00:00,2021,12,10,2,0,0,Winter,STN_URBAN_01,Urban,101.0,1,0,-6.1,71.9,3.7,227.5,1017.4,0.0,8.0,0,82.9,155.8,51.5,25.5,16.3,3.37,1.3,165,1,0,1,1,0
RDG0004939,2022-06-17 14:00:00,2022,6,14,4,0,0,Summer,STN_RURAL_01,Rural,229.4,0,0,25.9,38.2,6.8,214.5,1027.2,0.0,20.3,0,1.0,2.1,21.0,74.9,2.3,1.36,0.85,4,0,0,0,0,0
RDG0004059,2022-03-15 05:00:00,2022,3,5,1,0,0,Spring,STN_INDUSTRIAL_01,Industrial,41.4,1,1,12.3,70.4,3.1,163.4,1020.1,0.0,5.6,0,52.4,102.2,45.0,25.7,23.3,2.18,16.0,143,1,0,1,1,1
RDG0001987,2021-08-02 18:00:00,2021,8,18,0,0,1,Summer,STN_URBAN_01,Urban,94.1,1,0,30.7,74.1,1.9,355.1,998.6,0.0,11.2,0,45.0,92.7,51.9,44.2,7.9,3.57,2.67,124,1,0,1,1,0
RDG0007201,2023-02-16 10:00:00,2023,2,10,3,0,0,Winter,STN_SUBURB_02,Suburban,22.9,0,0,5.9,60.7,1.4,276.8,1003.5,0.0,6.5,0,18.7,35.6,33.9,42.0,3.2,4.66,5.19,65,0,0,1,0,1
RDG0008900,2023-08-29 06:00:00,2023,8,6,1,0,0,Summer,STN_URBAN_02,Urban,22.6,0,0,32.3,56.1,2.6,307.5,1018.8,0.0,7.0,0,18.1,24.2,23.5,30.6,77.4,4.48,3.57,64,0,0,1,0,0
RDG0006654,2022-12-20 11:00:00,2022,12,11,1,0,0,Winter,STN_RURAL_01,Rural,471.1,0,0,-0.4,40.3,5.8,153.7,996.5,0.0,5.8,0,24.4,39.9,13.5,31.0,2.1,0.58,,77,0,0,1,0,0
RDG0000383,2021-02-13 00:00:00,2021,2,0,5,1,0,Winter,STN_RURAL_01,Rural,344.5,0,0,-8.5,51.8,13.3,78.9,1009.4,0.0,8.2,0,1.0,2.0,35.4,31.9,11.7,1.55,1.56,4,0,0,0,0,0
RDG0005634,2022-08-30 07:00:00,2022,8,7,1,0,1,Summer,STN_SUBURB_01,Suburban,17.8,0,0,19.8,46.8,11.6,135.7,,0.0,9.5,0,3.3,2.0,37.4,71.9,23.0,1.76,1.88,14,0,0,0,0,0
RDG0004307,2022-04-08 21:00:00,2022,4,21,4,0,0,Spring,STN_URBAN_01,Urban,9.6,1,0,8.9,61.7,7.5,189.9,1014.8,0.0,6.8,0,22.3,39.8,76.9,23.8,15.7,1.98,5.39,72,0,0,1,0,1
RDG0003388,2022-01-01 23:00:00,2022,1,23,5,1,0,Winter,STN_SUBURB_02,Suburban,61.9,0,0,3.0,86.8,0.9,61.5,1019.9,5.0,13.5,0,7.8,11.2,45.5,2.2,6.5,1.12,4.62,32,0,0,0,0,0
RDG0003156,2021-12-07 12:00:00,2021,12,12,1,0,0,Winter,STN_URBAN_01,Urban,43.5,1,0,-12.5,68.7,3.0,151.6,1012.2,0.0,6.8,0,7.1,15.6,38.5,31.0,7.4,6.73,8.77,30,0,0,0,0,1
RDG0006267,2022-11-06 08:00:00,2022,11,8,6,1,1,Fall,STN_SUBURB_02,Suburban,74.9,0,0,8.3,90.3,4.0,113.9,1017.6,1.0,4.0,0,31.1,47.9,46.2,31.2,16.5,2.71,1.53,91,0,0,1,0,0
RDG0002727,2021-10-21 15:00:00,2021,10,15,3,0,0,Fall,STN_RURAL_01,Rural,234.2,0,0,18.5,23.4,1.2,247.6,1018.4,2.0,3.8,0,12.3,7.6,32.2,22.3,16.3,0.87,1.23,51,0,0,1,0,0
RDG0006372,2022-11-18 07:00:00,2022,11,7,4,0,1,Fall,STN_SUBURB_01,Suburban,11.5,0,0,15.7,82.4,0.8,348.0,1013.3,0.5,8.3,0,39.6,74.3,44.0,55.9,5.7,6.86,3.9,111,1,0,1,1,0
RDG0007066,2023-02-01 08:00:00,2023,2,8,2,0,1,Winter,STN_SUBURB_01,Suburban,79.7,0,0,6.7,100.0,7.2,135.4,1014.7,5.0,7.0,0,19.6,30.2,35.8,16.2,13.2,1.28,7.12,67,0,1,1,0,1
RDG0008710,2023-08-08 02:00:00,2023,8,2,1,0,0,Summer,STN_RURAL_01,Rural,526.5,0,0,26.6,50.0,8.3,342.0,997.1,0.0,5.5,0,8.4,23.0,39.9,38.0,2.9,1.88,0.81,35,0,0,0,0,0
RDG0008327,2023-06-24 09:00:00,2023,6,9,5,1,1,Summer,STN_URBAN_01,Urban,92.7,1,0,23.3,33.1,1.9,243.5,1006.2,0.0,8.2,0,60.7,89.4,78.1,25.4,2.4,6.03,2.17,154,1,1,1,1,0
RDG0007413,2023-03-12 23:00:00,2023,3,23,6,1,0,Spring,STN_URBAN_02,Urban,17.7,0,0,15.3,64.5,3.9,192.6,1010.1,0.0,2.6,0,16.1,35.1,50.0,4.7,16.8,4.66,4.49,59,0,0,1,0,0
RDG0003832,2022-02-18 21:00:00,2022,2,21,4,0,0,Winter,STN_SUBURB_02,Suburban,58.3,0,0,-0.1,80.6,4.8,175.5,997.4,0.0,3.1,0,11.8,24.9,54.5,2.3,2.0,2.4,3.33,49,0,0,0,0,0
RDG0008731,2023-08-09 21:00:00,2023,8,21,2,0,0,Summer,STN_RURAL_01,Rural,205.8,0,0,33.5,52.1,5.3,14.3,1004.2,0.0,7.7,0,8.1,17.0,19.1,29.2,11.6,1.04,0.65,34,0,0,0,0,1
RDG0004776,2022-05-29 16:00:00,2022,5,16,6,1,1,Spring,STN_URBAN_02,Urban,43.6,0,0,7.8,66.8,3.0,346.6,1019.6,0.0,13.4,0,71.8,146.4,50.5,25.6,3.5,2.09,12.86,159,0,1,1,1,1
RDG0004276,2022-04-04 21:00:00,2022,4,21,0,0,0,Spring,STN_URBAN_01,Urban,48.7,1,0,13.8,40.0,3.4,94.6,1013.6,0.0,6.9,0,18.2,44.7,44.0,24.8,11.7,2.0,1.29,64,0,0,1,0,0
RDG0000253,2021-01-28 18:00:00,2021,1,18,3,0,1,Winter,STN_SUBURB_01,Suburban,88.3,0,0,-1.2,56.8,2.8,45.1,1013.7,0.0,26.8,0,52.6,102.8,50.9,10.2,4.7,4.45,3.72,143,1,0,1,1,0
RDG0006210,2022-10-31 01:00:00,2022,10,1,0,0,0,Fall,STN_INDUSTRIAL_01,Industrial,25.4,1,1,30.2,67.2,0.7,334.2,1012.7,0.0,2.4,0,13.0,9.7,52.9,22.2,50.7,2.26,14.93,53,0,1,1,0,1
RDG0009617,2023-11-17 17:00:00,2023,11,17,4,0,1,Fall,STN_URBAN_02,Urban,65.9,0,0,13.0,88.0,3.4,241.5,1017.1,0.0,3.4,0,35.0,51.5,63.6,42.9,17.0,4.83,2.24,99,0,0,1,0,0
RDG0007333,2023-03-03 09:00:00,2023,3,9,4,0,1,Spring,STN_INDUSTRIAL_01,Industrial,32.0,1,1,4.8,50.9,12.0,290.6,1010.4,0.0,5.0,0,22.2,42.5,31.7,1.3,47.1,1.17,3.74,72,0,0,1,0,0
RDG0000278,2021-02-01 00:00:00,2021,2,0,0,0,0,Winter,STN_URBAN_02,Urban,108.8,0,0,10.1,86.1,2.1,341.0,1008.9,2.0,10.6,0,53.4,100.5,33.0,26.5,16.1,2.87,3.66,145,1,0,1,1,0
RDG0003252,2021-12-18 00:00:00,2021,12,0,5,1,0,Winter,STN_URBAN_02,Urban,43.1,0,0,17.9,92.8,0.9,328.7,1003.7,0.0,1.3,0,11.9,15.9,131.7,57.6,23.0,0.81,8.38,50,0,0,1,0,1
RDG0002480,2021-09-24 18:00:00,2021,9,18,4,0,1,Fall,STN_RURAL_01,Rural,472.1,0,0,12.4,19.4,1.3,155.6,1009.2,0.0,5.8,0,5.2,8.0,36.4,23.4,9.2,2.3,3.42,22,0,1,0,0,0
RDG0000289,2021-02-02 21:00:00,2021,2,21,1,0,0,Winter,STN_URBAN_01,Urban,113.7,1,0,3.6,81.6,0.9,136.4,1011.5,0.0,5.4,0,20.1,26.8,55.6,25.6,4.6,4.52,9.23,68,1,0,1,0,1
RDG0007573,2023-03-31 18:00:00,2023,3,18,4,0,1,autumn,STN_URBAN_01,Urban,44.3,1,0,9.4,40.1,1.5,216.2,1017.7,0.0,6.9,0,34.1,46.4,27.3,25.7,4.4,4.85,3.11,97,0,0,1,0,0
RDG0003075,2021-11-28 12:00:00,2021,11,12,6,1,0,Fall,STN_SUBURB_02,Suburban,72.4,0,0,18.7,77.6,2.7,239.4,1011.2,0.0,17.5,0,10.8,20.2,39.4,22.5,1.6,2.29,3.99,45,0,0,0,0,1
RDG0008156,2023-06-06 14:00:00,2023,6,14,1,0,0,Summer,STN_SUBURB_02,Suburban,52.9,0,0,32.1,50.7,4.4,235.7,1002.7,0.0,6.3,0,36.4,74.1,16.5,151.0,11.4,4.01,1.92,103,1,0,1,1,0
RDG0007644,2023-04-09 05:00:00,2023,4,5,6,1,0,Spring,STN_INDUSTRIAL_01,Industrial,22.5,1,1,13.9,42.6,2.7,93.2,995.9,0.0,8.3,0,33.8,59.7,50.3,18.0,25.8,14.84,,97,0,1,1,0,1
RDG0006443,2022-11-26 08:00:00,2022,11,8,5,1,1,Fall,STN_SUBURB_02,Suburban,10.0,0,0,22.9,68.9,1.1,282.3,1007.3,0.0,6.9,0,18.4,26.7,30.6,24.0,12.6,6.06,1.68,64,0,0,1,0,0
RDG0005089,2022-07-03 15:00:00,2022,7,15,6,1,0,Summer,STN_URBAN_02,Urban,107.4,0,0,23.0,64.3,3.3,48.3,1021.3,0.0,7.8,0,10.5,17.9,28.0,40.4,25.5,0.64,1.4,44,0,0,0,0,0
RDG0007328,2023-03-02 23:00:00,2023,3,23,3,0,0,Spring,STN_RURAL_01,Rural,262.7,0,0,1.6,45.1,10.3,57.5,1007.6,0.0,,0,1.0,5.4,41.3,15.4,2.0,0.42,0.61,4,0,0,0,0,0
RDG0009744,2023-11-30 04:00:00,2023,11,4,3,0,0,Fall,STN_INDUSTRIAL_01,Industrial,41.8,1,1,1.2,86.8,2.2,65.3,1018.2,0.0,3.3,0,44.3,86.3,88.6,12.0,23.9,5.13,9.71,123,1,0,1,1,1
RDG0009344,2023-10-20 07:00:00,2023,10,7,4,0,1,Fall,STN_URBAN_01,Urban,94.5,1,0,10.7,27.5,4.5,78.0,1016.1,0.0,7.7,0,76.3,101.1,38.6,25.1,28.0,4.94,0.91,162,1,1,1,1,0
RDG0008983,2023-09-07 17:00:00,2023,9,17,3,0,1,Fall,STN_URBAN_02,Urban,72.5,0,0,20.3,72.9,2.0,112.3,1029.0,0.0,13.4,0,63.7,121.0,54.7,31.3,13.1,4.26,5.4,155,1,1,1,1,1
RDG0006159,2022-10-25 13:00:00,2022,10,13,1,0,0,Fall,STN_URBAN_01,Urban,116.9,1,0,3.0,75.0,0.5,191.9,1011.3,0.0,8.9,0,17.3,38.8,103.6,23.0,3.1,3.84,2.11,62,0,0,1,0,0
RDG0007802,2023-04-26 21:00:00,2023,4,21,2,0,0,Spring,STN_URBAN_02,Urban,118.3,0,0,13.4,83.5,23.5,225.7,,0.0,15.5,0,3.7,11.4,54.2,56.4,30.3,4.64,11.03,15,0,0,0,0,1
RDG0000270,2021-01-30 16:00:00,2021,1,16,5,1,1,Winter,STN_SUBURB_01,Suburban,13.1,0,0,0.0,78.1,0.4,144.7,1022.8,0.0,7.0,1,20.1,40.1,44.7,44.0,11.6,8.37,3.2,68,0,0,1,0,0
RDG0006009,2022-10-09 23:00:00,2022,10,23,6,1,0,Fall,STN_URBAN_02,Urban,15.6,0,0,12.2,49.4,4.4,49.0,1016.1,0.0,30.0,0,11.1,19.6,53.9,24.5,20.9,1.06,3.98,46,0,0,0,0,0
RDG0004570,2022-05-07 16:00:00,2022,5,16,5,1,1,Spring,STN_URBAN_01,Urban,119.5,1,0,-4.1,59.4,0.8,314.3,,0.0,8.7,0,102.2,214.4,54.6,56.7,8.1,3.17,1.97,175,1,1,1,1,0
RDG0007911,2023-05-10 14:00:00,2023,5,14,2,0,0,Spring,STN_URBAN_01,Urban,87.5,1,0,11.3,46.7,2.7,,1031.7,0.0,3.5,0,18.9,33.1,115.4,87.4,4.2,4.58,8.31,65,0,0,1,0,1
RDG0008054,2023-05-28 19:00:00,2023,5,19,6,1,1,Spring,STN_URBAN_01,Urban,91.0,1,0,2.7,46.4,2.2,233.6,1021.8,0.0,16.0,0,31.8,73.0,107.4,28.7,4.1,2.74,1.45,92,0,0,1,0,0
RDG0002971,2021-11-15 20:00:00,2021,11,20,0,0,0,Fall,STN_INDUSTRIAL_01,Industrial,31.1,1,1,14.6,92.8,4.2,116.3,1005.9,0.0,5.4,0,27.8,55.3,87.5,18.9,29.7,2.76,8.15,84,0,0,1,0,1
RDG0007120,2023-02-07 17:00:00,2023,2,17,1,0,1,Winter,STN_URBAN_02,Urban,43.2,0,0,-0.1,69.6,0.6,305.0,1012.9,0.0,19.0,0,21.2,40.9,74.2,10.9,15.4,3.62,4.22,70,0,0,1,0,0
RDG0008794,2023-08-15 21:00:00,2023,8,21,1,0,0,Summer,STN_URBAN_01,Urban,96.2,1,0,30.7,36.5,5.2,49.9,1008.4,0.0,3.3,0,8.8,17.5,43.5,72.8,12.7,2.34,5.24,37,0,0,0,0,1
RDG0004207,2022-03-29 03:00:00,2022,3,3,1,0,0,Spring,STN_RURAL_01,Rural,424.2,0,0,7.1,49.2,5.5,316.5,1019.1,0.5,2.4,0,16.4,30.5,13.3,24.7,10.3,2.59,0.69,60,0,0,1,0,0
RDG0003218,2021-12-13 12:00:00,2021,12,12,0,0,0,Winter,STN_RURAL_01,Rural,201.8,0,0,1.9,70.6,2.6,145.8,1017.0,0.0,8.0,0,24.6,54.3,12.8,63.8,1.4,2.08,2.09,77,0,0,1,0,0
RDG0001391,2021-05-27 22:00:00,2021,5,22,3,0,0,Spring,STN_URBAN_01,Urban,77.5,1,0,14.9,74.9,4.0,297.9,1012.0,0.0,8.1,0,20.9,34.7,81.5,19.7,19.4,3.44,4.24,70,0,0,1,0,0
RDG0003975,2022-03-07 10:00:00,2022,3,10,0,0,0,Spring,STN_URBAN_01,Urban,9.2,1,0,14.5,88.8,3.7,228.4,1007.2,0.0,10.8,0,30.6,59.8,47.5,25.1,7.0,2.21,8.61,90,0,0,1,0,1
RDG0004316,2022-04-10 01:00:00,2022,4,1,6,1,0,Spring,STN_URBAN_01,Urban,25.6,1,0,11.2,81.0,1.7,97.8,1001.6,0.0,5.9,0,41.3,57.5,53.4,2.5,11.2,3.55,2.95,115,1,0,1,1,0
RDG0006739,2022-12-28 16:00:00,2022,12,16,2,0,1,Winter,STN_SUBURB_01,Suburban,65.2,0,0,9.6,56.0,7.6,126.3,1006.8,0.0,3.3,0,35.7,72.1,21.7,66.7,8.4,3.06,,101,1,0,1,1,0
RDG0007389,2023-03-10 06:00:00,2023,3,6,4,0,0,Spring,STN_URBAN_02,Urban,79.1,0,0,7.7,41.4,0.4,85.7,1002.3,0.0,14.7,0,13.4,29.9,15.4,15.2,7.9,0.57,,54,0,0,1,0,1
RDG0007493,2023-03-21 04:00:00,2023,3,4,1,0,0,Spring,STN_URBAN_01,Urban,15.7,1,0,4.9,77.6,1.7,189.6,1019.3,0.0,11.1,0,15.4,22.0,89.7,9.9,9.2,4.53,2.13,58,0,0,1,0,0
RDG0000083,2021-01-11 03:00:00,2021,1,3,0,0,0,Winter,STN_SUBURB_01,Suburban,81.5,0,0,-9.8,66.8,6.5,255.5,1016.1,0.0,,0,15.3,26.1,25.4,51.8,4.9,2.69,1.91,58,0,0,1,0,0
RDG0000873,2021-04-03 05:00:00,2021,4,5,5,1,0,Spring,STN_URBAN_02,Urban,12.2,0,0,13.0,60.2,8.0,289.4,1027.3,0.0,3.9,0,23.8,31.4,35.6,3.9,2.1,1.96,35.83,76,0,0,1,0,1
RDG0009632,2023-11-19 12:00:00,2023,11,12,6,1,0,Fall,STN_INDUSTRIAL_01,Industrial,47.1,1,1,21.7,83.7,0.1,182.9,1018.6,0.0,5.2,0,46.4,62.5,45.2,28.7,30.9,4.0,9.48,128,1,0,1,1,1
RDG0007681,2023-04-13 23:00:00,2023,4,23,3,0,0,Spring,STN_RURAL_01,Rural,259.8,0,0,13.6,78.4,1.1,263.1,1011.5,0.0,2.9,0,2.0,9.1,12.9,14.2,10.0,5.12,1.0,8,0,0,0,0,0
RDG0004557,2022-05-06 17:00:00,2022,5,17,4,0,1,Autumn,STN_SUBURB_01,Suburban,38.7,0,0,9.9,50.2,2.0,317.3,1018.7,0.0,4.2,0,56.9,111.0,58.4,39.9,24.2,2.89,2.82,152,1,1,1,1,0
RDG0004500,2022-04-30 02:00:00,2022,4,2,5,1,0,Spring,STN_RURAL_01,Rural,287.1,0,0,7.7,62.8,4.1,275.8,1007.1,0.0,3.4,0,3.5,2.0,9.1,40.6,3.8,1.33,2.06,15,0,0,0,0,0
RDG0004647,2022-05-14 22:00:00,2022,5,22,5,1,0,Spring,STN_SUBURB_02,Suburban,29.6,0,0,14.1,41.3,0.9,318.5,994.6,0.0,3.4,0,50.3,96.8,57.1,48.0,15.8,3.59,2.35,137,1,0,1,1,0
RDG0002038,2021-08-07 11:00:00,2021,8,11,5,1,0,Summer,STN_SUBURB_01,Suburban,42.1,0,0,31.2,36.4,1.1,331.7,1005.6,10.0,5.5,0,19.3,40.8,88.2,42.5,9.2,1.3,3.2,66,0,0,1,0,0
