transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,month,cardholder_age,account_age_days,credit_limit,merchant_category,merchant_country,is_foreign,transaction_amount,avg_7day_spend,num_txn_24h,num_txn_7d,days_since_last_txn,distinct_merchants_7d,declined_last_30d,channel,device_type,is_fraud
TXN0000770,2023-02-02 00:06:16,0,3,0,2,48,190,15500.0,Grocery,BR,1,105.22,221.39,3,6,0.2,6,2,Swipe,POS,0
TXN0003935,2023-06-10 18:18:45,18,5,1,6,56,1785,10100.0,Restaurant,US,0,502.98,689.78,3,13,1.8,5,0,Swipe,Mobile,0
TXN0000820,2023-02-03 22:04:22,22,4,0,2,44,45,18300.0,ATM,US,0,139.52,93.67,3,7,,4,0,Chip,Desktop,0
TXN0000908,2023-02-07 11:16:01,11,1,0,2,45,120,9100.0,Restaurant,CA,1,14.93,488.04,4,9,2.1,4,2,Online,Mobile,1
TXN0001922,2023-03-22 06:42:09,6,2,0,3,48,2239,18300.0,ATM,US,0,83.92,243.15,1,14,3.0,3,0,Contactless,Mobile,0
TXN0002081,2023-03-29 14:18:44,14,2,0,3,33,34,8500.0,Grocery,US,0,165.62,606.54,2,8,,7,1,Chip,Mobile,0
TXN0007020,2023-10-12 00:07:18,0,3,0,10,63,1601,14700.0,ATM,US,0,175.17,119.12,1,14,0.9,5,0,Online,Mobile,0
TXN0000885,2023-02-06 08:50:13,8,0,0,2,35,178,10700.0,Restaurant,US,0,8.29,668.47,7,9,4.3,3,0,Chip,ATM,0
TXN0008429,2023-12-08 07:57:36,7,4,0,12,58,435,23400.0,Electronics,UK,1,379.36,161.79,4,9,0.9,3,0,Chip,POS,0
TXN0002201,2023-04-03 18:12:06,18,0,0,4,18,1029,25600.0,Grocery,US,0,45.89,69.5,2,12,2.6,3,0,Chip,Desktop,0
TXN0001254,2023-02-21 15:59:47,15,1,0,2,18,419,10500.0,Restaurant,US,0,11.97,594.01,1,12,7.2,7,0,Chip,POS,0
TXN0007077,2023-10-13 21:13:01,21,4,0,10,40,2403,10500.0,Gas,US,0,33.73,808.18,4,13,3.2,6,0,Contactless,Mobile,1
TXN0005472,2023-08-11 02:33:08,2,4,0,8,60,1733,9500.0,Healthcare,US,0,4.65,549.68,2,14,0.8,4,0,Online,Desktop,0
TXN0005442,2023-08-10 05:03:29,5,3,0,8,43,30,22800.0,Restaurant,UK,1,101.87,146.16,5,15,2.6,6,1,Swipe,POS,0
TXN0001210,2023-02-19 17:13:03,17,6,1,2,27,443,16900.0,Online_Retail,US,0,393.26,,6,13,0.1,3,0,Contactless,Unknown,0
TXN0006027,2023-09-02 10:53:07,10,5,1,9,54,172,8300.0,Gas,CA,1,67.65,564.88,3,18,1.2,5,0,Chip,Desktop,0
TXN0007229,2023-10-20 14:36:00,14,4,0,10,25,78,7100.0,ATM,US,0,31.94,111.57,3,18,0.0,1,0,Chip,POS,0
TXN0006897,2023-10-07 09:33:11,9,5,1,10,45,45,7000.0,Restaurant,US,0,74.08,167.89,1,6,0.1,4,0,Chip,Desktop,1
TXN0004578,2023-07-06 21:11:34,21,3,0,7,42,3191,5600.0,Online_Retail,MX,1,32.99,420.68,0,8,1.9,3,0,Chip,Mobile,0
TXN0002048,2023-03-28 02:20:32,2,1,0,3,46,616,9000.0,Restaurant,CA,1,151.69,334.79,2,10,1.7,3,2,Chip,POS,0
TXN0007375,2023-10-26 15:36:04,15,3,0,10,49,213,16600.0,Online_Retail,UK,1,40.84,724.94,1,7,0.5,5,0,Online,POS,0
TXN0008361,2023-12-05 12:20:55,12,1,0,12,66,729,6400.0,Healthcare,US,0,51.66,81.33,2,8,3.0,1,0,Contactless,Mobile,0
TXN0006066,2023-09-03 11:53:21,11,6,1,9,46,260,10100.0,Online_Retail,CN,1,44.15,446.45,2,8,2.1,7,0,Online,POS,0
TXN0005461,2023-08-10 19:03:39,19,3,0,8,60,54,5000.0,Healthcare,,0,83.86,331.47,5,11,0.1,5,0,Chip,ATM,0
TXN0001039,2023-02-12 09:36:01,9,6,1,2,25,1162,8300.0,Online_Retail,MX,1,165.5,47.9,2,14,3.7,6,0,Online,Desktop,0
TXN0004396,2023-06-28 18:51:43,18,2,0,6,35,30,16100.0,Restaurant,US,0,172.45,52.42,2,11,0.9,1,1,Chip,Unknown,0
TXN0006848,2023-10-04 19:54:37,19,2,0,10,44,824,7400.0,Grocery,,0,13.41,322.5,3,12,6.2,4,5,Swipe,Desktop,0
TXN0008416,2023-12-08 01:16:02,1,4,0,12,45,779,10300.0,Online_Retail,US,0,46.74,334.57,0,12,1.2,2,0,ATM,Mobile,0
TXN0005010,2023-07-23 03:28:58,3,6,1,7,54,4269,16800.0,Restaurant,UK,1,78.32,99.32,2,7,0.2,5,0,ATM,Unknown,0
TXN0006034,2023-09-02 14:25:32,14,5,1,9,23,1278,5200.0,Entertainment,US,0,73.92,371.58,5,10,6.4,4,1,Contactless,ATM,0
TXN0000741,2023-01-31 16:20:40,16,1,0,1,55,3775,14300.0,Grocery,BR,1,183.81,187.5,7,7,14.2,5,0,Chip,Unknown,0
TXN0008762,2023-12-22 03:54:33,3,4,0,12,54,61,5400.0,Healthcare,US,0,46.93,386.84,2,11,1.0,4,0,Online,ATM,0
TXN0008160,2023-11-27 17:31:53,17,0,0,11,53,1297,17500.0,ATM,US,0,98.3,173.08,4,9,3.7,5,1,Chip,POS,0
TXN0002461,2023-04-13 03:03:15,3,3,0,4,44,829,6100.0,Grocery,US,0,81.49,664.23,2,12,9.9,3,0,Swipe,Mobile,0
TXN0001796,2023-03-17 13:05:55,13,4,0,3,28,605,7000.0,Grocery,US,0,101.16,163.79,5,16,3.7,6,0,Online,Unknown,0
TXN0003557,2023-05-27 08:01:10,8,5,1,5,28,93,19200.0,Gas,US,0,123.43,95.48,2,15,1.0,8,0,Chip,POS,0
TXN0005668,2023-08-18 20:24:55,20,4,0,8,35,214,25600.0,Travel,US,0,38.88,136.12,5,16,1.6,6,2,Contactless,Desktop,0
TXN0000079,2023-01-04 01:19:26,1,2,0,1,41,631,5400.0,Grocery,US,0,226.13,768.19,3,11,1.5,6,0,Online,ATM,0
TXN0004397,2023-06-28 18:51:52,18,2,0,6,42,402,10500.0,Luxury,MX,1,9.73,348.81,4,8,0.0,1,0,Online,POS,0
TXN0003847,2023-06-07 22:59:32,22,2,0,6,67,1064,9000.0,Electronics,US,0,234.25,267.86,1,14,3.2,7,2,Contactless,Desktop,0
TXN0007202,2023-10-19 13:58:42,13,3,0,10,38,1793,7500.0,Healthcare,,1,34.25,723.48,1,17,0.9,4,1,Chip,Mobile,0
TXN0002987,2023-05-04 19:52:39,19,3,0,5,51,721,12700.0,Online_Retail,US,0,60.5,192.8,0,17,2.0,7,1,Chip,POS,0
TXN0005675,2023-08-19 02:39:44,2,5,1,8,41,423,6400.0,Restaurant,,0,55.49,181.53,4,14,3.1,6,3,Online,Mobile,0
TXN0005718,2023-08-20 17:40:57,17,6,1,8,30,219,9900.0,Grocery,US,0,49.47,429.61,4,10,1.0,9,0,Swipe,Mobile,0
TXN0008939,2023-12-29 06:19:58,6,4,0,12,61,97,6100.0,Healthcare,US,0,18.41,193.12,6,8,3.6,6,0,ATM,Desktop,0
TXN0006998,2023-10-11 07:00:16,7,2,0,10,62,620,43600.0,Electronics,US,0,39.64,124.05,3,10,5.8,2,0,Contactless,Mobile,0
TXN0006388,2023-09-15 11:59:10,11,4,0,9,37,318,6800.0,Online_Retail,US,0,10.25,420.13,2,16,3.9,4,0,Chip,Mobile,0
TXN0006750,2023-09-30 14:56:33,14,5,1,9,34,742,6200.0,Grocery,UK,1,35.33,261.15,5,15,5.1,4,0,Chip,Mobile,0
TXN0006277,2023-09-11 07:35:31,7,0,0,9,33,702,13300.0,Electronics,US,0,42.43,245.1,0,13,1.7,4,0,Chip,POS,0
TXN0004262,2023-06-23 19:33:16,19,4,0,6,50,1536,8700.0,Online_Retail,US,0,271.65,889.34,4,7,0.5,5,0,Chip,POS,0
TXN0006771,2023-10-01 12:06:34,12,6,1,10,25,222,2600.0,Restaurant,RO,1,65.57,177.93,5,12,1.3,4,0,Chip,POS,0
TXN0002058,2023-03-28 12:33:51,12,1,0,3,59,356,8000.0,Online_Retail,US,0,150.44,360.41,1,10,0.2,3,5,Online,ATM,0
TXN0007673,2023-11-06 17:08:00,17,0,0,11,40,487,11200.0,Gas,US,0,42.72,180.55,1,17,2.4,6,0,Chip,POS,0
TXN0007988,2023-11-20 19:40:37,19,0,0,11,19,435,4000.0,ATM,US,0,187.95,141.09,3,15,0.6,5,1,Chip,ATM,0
TXN0006533,2023-09-20 17:18:01,17,2,0,9,46,68,10100.0,Restaurant,US,0,307.2,78.51,1,10,2.8,6,0,Online,Desktop,0
TXN0003884,2023-06-09 04:36:20,4,4,0,6,37,1150,9400.0,Grocery,US,0,29.17,86.6,1,13,3.7,4,1,Online,Unknown,0
TXN0003350,2023-05-18 22:50:06,22,3,0,5,35,97,10800.0,Healthcare,US,0,29.02,104.31,5,15,0.5,3,1,Online,POS,1
TXN0002684,2023-04-22 17:57:25,17,5,1,4,44,886,8600.0,Online_Retail,US,0,45.85,356.94,7,13,0.5,8,0,Chip,POS,0
TXN0007815,2023-11-12 05:54:14,5,6,1,11,38,1372,10400.0,Grocery,US,0,32.28,,6,15,1.4,2,2,Contactless,Mobile,0
TXN0002164,2023-04-02 07:31:38,7,6,1,4,34,1654,44100.0,ATM,US,0,66.58,816.25,2,17,7.9,3,0,Chip,Desktop,0
TXN0000176,2023-01-08 05:31:45,5,6,1,1,29,30,8800.0,Luxury,US,0,16.17,60.48,4,13,,1,0,Online,Mobile,0
TXN0003909,2023-06-09 23:06:48,23,4,0,6,33,586,4300.0,Electronics,US,0,99.62,1123.44,1,13,0.1,3,0,Chip,Mobile,0
TXN0002057,2023-03-28 11:45:36,11,1,0,3,34,901,12100.0,Luxury,US,0,248.09,,1,6,5.3,6,2,Swipe,POS,0
TXN0007759,2023-11-09 18:49:17,18,3,0,11,59,30,15000.0,Entertainment,US,0,19.07,165.79,6,7,3.5,5,0,Online,POS,0
TXN0005528,2023-08-13 05:08:42,5,6,1,8,42,594,6800.0,Grocery,US,0,1125.04,405.76,3,23,13.4,4,0,Contactless,Mobile,0
TXN0005044,2023-07-24 08:48:43,8,0,0,7,53,30,15300.0,Gas,US,0,69.88,40.15,2,15,3.6,8,1,Swipe,Mobile,0
TXN0002909,2023-05-01 22:04:26,22,0,0,5,48,869,10700.0,Online_Retail,US,0,40.57,270.66,5,15,3.3,3,0,Swipe,Desktop,0
TXN0002036,2023-03-27 12:00:50,12,0,0,3,54,129,11900.0,Grocery,US,0,57.81,461.88,2,12,1.5,5,0,Chip,POS,0
TXN0000386,2023-01-16 21:36:23,21,0,0,1,45,143,15600.0,Entertainment,RO,1,37.33,472.71,2,10,0.1,1,2,Contactless,ATM,1
TXN0002578,2023-04-18 10:24:26,10,1,0,4,41,1006,4300.0,Online_Retail,MX,1,10.63,180.3,4,11,2.1,9,0,Online,POS,0
TXN0007632,2023-11-05 06:05:51,6,6,1,11,49,1274,6600.0,Online_Retail,US,0,5.07,159.64,1,16,1.6,5,0,Online,Mobile,0
TXN0001352,2023-02-26 12:17:58,12,6,1,2,46,91,10300.0,Online_Retail,US,0,76.46,224.16,1,9,1.5,5,1,Online,ATM,0
TXN0005789,2023-08-23 16:28:24,16,2,0,8,42,98,3700.0,Online_Retail,US,0,368.78,200.35,3,8,5.9,4,0,Contactless,Mobile,0
TXN0000778,2023-02-02 07:53:00,7,3,0,2,44,1648,6900.0,ATM,US,0,42.0,109.61,5,7,1.1,6,1,Online,Desktop,0
TXN0005339,2023-08-05 22:23:52,22,5,1,8,68,57,9600.0,Electronics,RO,1,36.95,236.22,5,12,1.5,1,0,Chip,Desktop,0
TXN0004734,2023-07-13 01:45:47,1,3,0,7,43,85,4300.0,Restaurant,US,0,523.74,286.19,1,12,2.4,1,0,ATM,Desktop,0
TXN0004224,2023-06-22 06:49:43,6,3,0,6,46,2399,5800.0,Gas,US,0,20.14,323.16,3,7,1.6,3,1,Chip,POS,0
TXN0006984,2023-10-10 17:11:13,17,1,0,10,39,105,6900.0,Restaurant,US,0,51.73,493.2,6,10,0.0,6,1,Chip,Desktop,0
TXN0005836,2023-08-25 21:34:17,21,4,0,8,53,2112,19800.0,Gas,NG,1,126.01,517.21,2,10,2.3,3,1,Chip,Desktop,1
TXN0000155,2023-01-07 01:19:01,1,5,1,1,42,118,12600.0,Restaurant,US,0,98.97,402.26,5,14,1.9,2,3,Online,ATM,0
TXN0007601,2023-11-03 23:21:28,23,4,0,11,24,265,30300.0,Online_Retail,US,0,20.63,405.82,2,9,1.8,6,0,Contactless,Mobile,0
TXN0003100,2023-05-08 18:54:33,18,0,0,5,37,30,11400.0,Gas,US,0,36.75,348.54,4,15,,3,2,Contactless,Unknown,0
TXN0001206,2023-02-19 09:43:11,9,6,1,2,56,694,5700.0,Restaurant,US,0,161.55,449.43,5,12,0.1,5,0,Online,POS,0
TXN0003586,2023-05-28 11:54:40,11,6,1,5,31,500,14500.0,Gas,US,0,55.66,58.75,5,18,0.9,5,1,Chip,POS,0
TXN0002323,2023-04-08 03:25:55,3,5,1,4,45,187,10700.0,Online_Retail,,0,120.87,200.16,4,8,0.4,7,0,Chip,Mobile,0
TXN0006684,2023-09-27 18:05:34,18,2,0,9,53,111,6600.0,Gas,US,0,47.52,549.95,2,13,3.0,3,0,ATM,POS,0
TXN0005969,2023-08-31 01:31:17,1,3,0,8,42,496,5100.0,Entertainment,,0,103.5,376.07,3,7,4.8,6,2,Swipe,ATM,0
TXN0007334,2023-10-24 18:10:40,18,1,0,10,29,92,5700.0,Online_Retail,CA,1,24.67,227.7,1,15,2.8,8,0,Chip,Desktop,0
TXN0007065,2023-10-13 12:14:53,12,4,0,10,45,1360,4700.0,Restaurant,US,0,10.77,1635.54,3,12,6.5,8,0,Swipe,Mobile,0
TXN0003465,2023-05-23 15:14:44,15,1,0,5,32,96,27300.0,Online_Retail,US,0,27.14,253.23,1,11,0.1,7,0,Swipe,POS,0
TXN0001168,2023-02-17 05:11:18,5,4,0,2,45,299,3300.0,Gas,US,0,63.0,,2,13,1.9,7,1,Swipe,POS,0
TXN0002279,2023-04-06 12:01:43,12,3,0,4,24,131,4500.0,Restaurant,NG,1,24.0,91.51,4,13,3.2,7,1,Chip,POS,0
TXN0000500,2023-01-21 12:33:32,12,5,1,1,39,988,15600.0,Travel,CN,1,161.15,136.46,2,14,0.6,3,0,Contactless,ATM,0
TXN0001940,2023-03-23 12:18:24,12,3,0,3,52,368,19900.0,Entertainment,US,0,309.55,239.96,3,20,0.5,5,0,Online,Mobile,0
TXN0000704,2023-01-30 00:10:39,0,0,0,1,35,619,4400.0,Gas,UK,1,127.3,78.03,4,14,2.8,4,3,ATM,Desktop,0
TXN0006567,2023-09-22 11:10:13,11,4,0,9,40,1472,9700.0,Online_Retail,US,0,340.2,247.82,2,6,0.6,7,2,Swipe,Mobile,0
TXN0000993,2023-02-10 19:29:34,19,4,0,2,62,373,7900.0,ATM,RO,1,128.55,719.88,1,10,0.9,6,2,Online,Desktop,0
TXN0004420,2023-06-29 17:00:27,17,3,0,6,39,429,10100.0,Restaurant,MX,1,12.94,418.75,5,15,0.7,4,2,Online,POS,0
TXN0007261,2023-10-21 15:17:04,15,5,1,10,66,874,6700.0,Healthcare,US,0,617.86,128.16,3,11,6.2,2,1,Online,ATM,0
TXN0006062,2023-09-03 08:27:58,8,6,1,9,60,1873,7800.0,Restaurant,US,0,409.66,171.29,0,9,4.7,4,3,Swipe,Mobile,0
TXN0005391,2023-08-07 19:27:43,19,0,0,8,22,2984,5700.0,Grocery,,1,55.32,379.96,1,11,4.0,7,1,Chip,Desktop,0
TXN0004131,2023-06-18 13:30:47,13,6,1,6,44,195,5400.0,Electronics,US,0,53.44,111.37,1,17,6.0,4,0,Contactless,Desktop,0
TXN0004611,2023-07-07 21:20:31,21,4,0,7,50,42,13100.0,Online_Retail,,0,57.54,375.87,3,7,4.0,1,1,Online,Mobile,0
TXN0005773,2023-08-22 21:42:10,21,1,0,8,45,38,5000.0,Restaurant,US,0,43.65,100.21,5,13,0.1,4,0,Online,Desktop,0
TXN0001223,2023-02-20 06:53:40,6,0,0,2,58,1674,4400.0,GROCERY,US,0,53.86,198.9,3,14,2.0,10,0,Online,Mobile,0
TXN0002956,2023-05-03 18:19:10,18,2,0,5,40,1318,3800.0,ATM,MX,1,118.51,153.76,3,8,0.7,4,0,Chip,Mobile,1
TXN0002917,2023-05-02 06:47:49,6,1,0,5,38,424,15800.0,Gas,US,0,302.48,77.62,1,16,0.2,9,0,Chip,Mobile,0
TXN0006144,2023-09-06 09:34:18,9,2,0,9,56,1164,10200.0,Entertainment,US,0,110.03,702.34,3,11,1.4,6,0,Online,Mobile,0
TXN0008360,2023-12-05 12:15:11,12,1,0,12,57,494,12200.0,Grocery,US,0,45.54,429.4,3,14,1.3,3,0,ATM,POS,0
TXN0008558,2023-12-13 23:47:52,23,2,0,12,38,147,15600.0,Restaurant,US,0,60.43,629.36,2,20,0.4,5,0,Chip,ATM,0
TXN0008343,2023-12-04 21:48:07,21,0,0,12,55,543,9500.0,Gas,US,0,32.47,251.87,2,10,0.5,1,0,Online,Desktop,0
TXN0000541,2023-01-23 08:03:30,8,0,0,1,35,511,3500.0,Healthcare,NG,1,4.73,218.63,2,8,0.8,7,1,Online,Unknown,1
TXN0006048,2023-09-02 21:38:40,21,5,1,9,50,1009,11100.0,Online_Retail,US,0,48.24,251.96,3,16,2.8,2,0,Chip,Desktop,0
TXN0005103,2023-07-26 23:48:34,23,2,0,7,47,562,9200.0,Travel,UK,1,64.46,253.47,1,11,1.0,6,0,Contactless,Desktop,0
TXN0000284,2023-01-12 23:44:46,23,3,0,1,31,2223,18600.0,Electronics,US,0,29.44,211.17,3,12,2.3,5,0,Contactless,Mobile,0
TXN0008452,2023-12-09 04:03:36,4,5,1,12,31,941,6300.0,Grocery,US,0,209.76,225.85,4,17,0.8,4,0,Online,Mobile,0
TXN0007398,2023-10-27 14:21:48,14,4,0,10,18,708,11000.0,Electronics,,0,20.1,,1,12,0.4,5,0,Online,Desktop,0
TXN0005193,2023-07-30 16:29:44,16,6,1,7,33,275,9800.0,Entertainment,US,0,83.67,109.05,1,14,0.1,5,1,Online,Mobile,0
TXN0003637,2023-05-30 09:33:51,9,1,0,5,40,1282,2800.0,Entertainment,US,0,125.18,177.76,6,13,0.8,2,1,Online,Mobile,0
TXN0000843,2023-02-04 22:08:53,22,5,1,2,37,1530,4900.0,Electronics,US,0,190.12,185.47,4,8,2.3,2,2,Chip,Desktop,0
TXN0003237,2023-05-14 08:34:41,8,6,1,5,55,694,7600.0,Grocery,US,0,61.66,150.61,2,15,1.6,1,0,Online,Mobile,0
TXN0003499,2023-05-25 02:22:31,2,3,0,5,46,278,8000.0,Restaurant,,0,263.45,132.94,1,19,3.4,2,0,Chip,Mobile,0
TXN0004753,2023-07-13 21:38:13,21,3,0,7,44,762,9500.0,Online_Retail,US,0,2.8,225.31,2,9,1.7,6,1,Contactless,Desktop,0
TXN0008314,2023-12-03 20:27:06,20,6,1,12,52,115,10600.0,Grocery,US,0,76.54,406.96,5,7,3.1,3,0,Online,Mobile,0
TXN0003777,2023-06-05 00:39:16,0,0,0,6,42,1018,10200.0,Grocery,NG,1,15.94,85.96,3,8,4.2,1,0,Chip,desktop,1
TXN0005149,2023-07-28 12:20:17,12,4,0,7,32,81,1400.0,Entertainment,US,0,44.05,112.72,3,11,1.5,8,2,Online,Desktop,0
TXN0003083,2023-05-08 04:22:39,4,0,0,5,19,862,8200.0,Gas,US,0,17.71,439.12,5,11,5.2,4,0,ATM,Desktop,0
TXN0005413,2023-08-08 21:42:03,21,1,0,8,28,191,6800.0,Entertainment,US,0,22.61,438.68,2,15,1.7,7,1,Chip,POS,0
TXN0006221,2023-09-09 00:31:17,0,5,1,9,36,920,2100.0,Gas,US,0,118.33,321.69,4,10,0.6,9,0,Online,Desktop,0
TXN0008069,2023-11-24 09:46:04,9,4,0,11,37,497,5500.0,Travel,US,0,51.96,624.29,1,13,0.4,1,0,Contactless,Mobile,0
TXN0008059,2023-11-23 22:23:26,22,3,0,11,18,510,7200.0,Online_Retail,US,0,495.46,255.52,4,14,0.2,6,4,Contactless,POS,0
TXN0005934,2023-08-29 20:24:52,20,1,0,8,39,30,11900.0,Gas,US,0,210.17,606.45,4,10,0.0,2,1,Swipe,POS,0
TXN0000600,2023-01-24 22:33:11,22,1,0,1,61,139,17800.0,Gas,,0,15.94,243.67,7,11,3.8,6,1,Chip,POS,0
TXN0007365,2023-10-26 01:37:19,1,3,0,10,67,209,7200.0,Electronics,US,0,193.72,180.09,1,17,5.1,3,0,Swipe,ATM,0
TXN0000567,2023-01-23 23:55:47,23,0,0,1,68,1527,5100.0,Grocery,US,0,137.36,219.03,3,12,0.0,4,0,Chip,POS,0
TXN0005450,2023-08-10 12:09:56,12,3,0,8,50,177,3500.0,Gas,US,0,70.31,665.88,6,11,3.3,4,0,Swipe,UNKNOWN,0
TXN0004851,2023-07-17 11:05:33,11,0,0,7,28,504,7000.0,Restaurant,US,0,114.85,482.96,1,9,1.6,9,0,Contactless,Desktop,0
TXN0007242,2023-10-20 23:36:02,23,4,0,10,57,1540,18400.0,Online_Retail,UK,1,75.75,190.78,1,9,0.1,5,2,ATM,Mobile,0
TXN0002914,2023-05-02 01:21:20,1,1,0,5,35,148,19000.0,Online_Retail,US,0,449.92,97.99,2,14,1.6,6,1,ATM,POS,0
TXN0000874,2023-02-05 21:44:15,21,6,1,2,30,319,15200.0,Gas,CA,1,341.18,240.27,3,8,1.3,8,0,Swipe,Mobile,1
TXN0008098,2023-11-25 08:35:34,8,5,1,11,48,280,6800.0,Luxury,US,0,45.51,195.28,2,13,1.8,2,2,Online,Unknown,0
TXN0000704,2023-01-30 00:10:39,0,0,0,1,35,619,4400.0,Gas,UK,1,127.3,78.03,4,14,2.8,4,3,ATM,Desktop,0
TXN0007294,2023-10-23 03:43:39,3,0,0,10,58,249,9400.0,Gas,US,0,40.7,106.81,3,8,0.2,10,0,Contactless,Desktop,0
TXN0003391,2023-05-20 13:20:50,13,5,1,5,18,69,10900.0,Grocery,BR,1,11.63,188.19,1,12,1.1,9,2,Swipe,Mobile,0
TXN0008505,2023-12-11 21:43:52,21,0,0,12,43,30,4400.0,Travel,US,0,460.99,368.05,0,15,1.9,11,0,Chip,POS,0
TXN0000324,2023-01-14 16:26:24,16,5,1,1,48,1668,16000.0,Entertainment,NG,1,142.24,512.9,2,11,3.7,6,0,Chip,Mobile,0
TXN0007154,2023-10-17 10:39:13,10,1,0,10,55,554,16000.0,Gas,RO,1,37.71,70.96,8,9,0.4,6,0,Contactless,Desktop,0
TXN0006360,2023-09-13 20:06:39,20,2,0,9,47,249,5200.0,Entertainment,US,0,13.27,375.89,0,8,2.5,7,0,Chip,Desktop,0
TXN0001047,2023-02-12 17:51:52,17,6,1,2,42,623,15500.0,Grocery,UK,1,82.35,951.71,1,10,0.6,3,0,Online,Mobile,0
TXN0000595,2023-01-24 19:40:06,19,1,0,1,50,322,9400.0,Electronics,US,0,56.24,599.71,3,11,0.1,3,0,Online,Desktop,0
TXN0005189,2023-07-30 13:10:12,13,6,1,7,18,1194,12900.0,Grocery,MX,1,8.89,268.6,2,13,2.8,5,0,Chip,ATM,0
TXN0005713,2023-08-20 15:16:41,15,6,1,8,36,431,10700.0,Grocery,US,0,97.3,372.31,1,16,1.6,6,3,Contactless,Unknown,1
TXN0007067,2023-10-13 12:25:33,12,4,0,10,61,331,16700.0,Gas,US,0,53.77,687.81,1,11,0.9,4,0,Swipe,Desktop,0
TXN0006650,2023-09-26 03:56:20,3,1,0,9,42,265,13400.0,Grocery,US,0,20.09,330.85,3,9,4.3,5,0,Chip,POS,0
TXN0004991,2023-07-22 11:04:38,11,5,1,7,63,76,19400.0,Healthcare,US,0,150.21,353.82,3,9,0.3,6,0,Chip,ATM,0
TXN0001903,2023-03-21 13:10:21,13,1,0,3,32,3611,3900.0,Luxury,US,0,250.2,231.94,3,18,7.7,8,2,ATM,Desktop,0
TXN0005416,2023-08-08 22:17:17,22,1,0,8,29,1047,4900.0,Travel,US,0,14.69,191.33,1,11,8.1,5,0,Chip,Unknown,0
TXN0004328,2023-06-26 04:17:35,4,0,0,6,48,63,8100.0,Luxury,UK,1,52.5,149.71,3,12,2.0,4,0,Chip,Unknown,0
TXN0000969,2023-02-09 14:54:34,14,3,0,2,56,177,12600.0,Electronics,UK,1,53.59,64.66,3,12,3.4,5,0,Online,Unknown,1
TXN0002399,2023-04-10 21:08:24,21,0,0,4,46,1302,4700.0,Restaurant,NG,1,13.98,23.55,3,12,3.2,3,1,Chip,POS,0
TXN0006591,2023-09-23 15:10:40,15,5,1,9,42,362,7900.0,Online_Retail,US,0,16.85,345.51,0,5,4.0,8,0,Chip,Mobile,0
TXN0001365,2023-02-26 23:51:53,23,6,1,2,45,388,4900.0,Grocery,US,0,151.93,,0,9,11.6,2,0,Chip,Mobile,0
TXN0000379,2023-01-16 16:06:43,16,0,0,1,49,30,5100.0,Online_Retail,US,0,80.6,387.78,5,9,,4,0,Online,Desktop,0
TXN0003327,2023-05-17 20:59:12,20,2,0,5,31,509,5100.0,Online_Retail,CN,1,99.42,357.78,1,15,3.8,6,0,CHIP,POS,0
TXN0004375,2023-06-28 02:58:07,2,2,0,6,61,39,12700.0,Online_Retail,BR,1,50.11,166.26,2,9,1.9,4,2,Contactless,POS,0
TXN0000437,2023-01-18 19:07:28,19,2,0,1,28,395,16100.0,Grocery,BR,1,48.96,207.9,2,15,4.4,2,1,ATM,Unknown,0
TXN0007816,2023-11-12 07:02:46,7,6,1,11,43,300,5000.0,Restaurant,US,0,118.55,556.69,2,13,1.7,3,1,Online,Unknown,0
TXN0003226,2023-05-13 23:56:48,23,5,1,5,18,214,11900.0,Electronics,US,0,30.82,884.06,1,10,2.5,6,1,Swipe,ATM,0
TXN0007853,2023-11-14 03:32:21,3,1,0,11,37,627,22000.0,online_retail,CA,1,57.05,177.52,1,7,3.2,7,0,Chip,POS,1
TXN0006834,2023-10-04 10:10:02,10,2,0,10,53,200,10900.0,Grocery,US,0,166.08,167.83,2,11,0.7,7,0,Swipe,ATM,0
TXN0000570,2023-01-24 01:25:53,1,1,0,1,26,208,11600.0,Restaurant,US,0,243.64,186.39,5,14,1.0,5,1,Contactless,POS,0
TXN0004248,2023-06-23 05:50:45,5,4,0,6,33,298,13200.0,Online_Retail,US,0,91.38,468.49,5,13,1.1,2,1,Chip,Mobile,1
TXN0001769,2023-03-15 18:47:44,18,2,0,3,46,1848,21200.0,Restaurant,MX,1,298.68,369.64,2,10,1.4,10,1,Swipe,Mobile,0
TXN0005990,2023-08-31 20:36:57,20,3,0,8,40,416,10700.0,Grocery,UK,1,102.97,667.63,3,10,1.9,4,2,Contactless,Desktop,0
TXN0003532,2023-05-26 03:54:16,3,4,0,5,36,262,14900.0,Restaurant,US,0,38.28,36.5,0,8,0.8,10,0,Online,Unknown,0
TXN0003360,2023-05-19 09:08:20,9,4,0,5,22,1352,11000.0,Restaurant,US,0,103.97,335.56,3,19,0.2,3,0,Contactless,Mobile,0
TXN0003266,2023-05-15 08:24:04,8,0,0,5,49,523,11700.0,Travel,US,0,96.86,198.93,1,13,1.2,9,0,Swipe,ATM,0
TXN0002448,2023-04-12 11:22:51,11,2,0,4,48,2580,3800.0,Grocery,,0,33.16,690.6,5,9,2.3,6,0,Swipe,Unknown,0
TXN0008542,2023-12-13 09:29:12,9,2,0,12,45,212,8900.0,Grocery,US,0,341.36,176.77,4,17,1.6,6,0,Online,POS,0
