hour_of_day,day_of_week,is_weekend,month,cardholder_age,account_age_days,credit_limit,is_foreign,transaction_amount,avg_7day_spend,num_txn_24h,num_txn_7d,days_since_last_txn,distinct_merchants_7d,declined_last_30d,merchant_country_missing,days_since_last_missing,amount_to_limit_ratio,amount_vs_7day_avg,txn_velocity_ratio,merchant_concentration,is_late_night,is_business_hours,is_new_account,log_account_age,log_transaction_amount,foreign_online,new_account_high_amount,late_night_foreign,merchant_category,merchant_country,channel,device_type,is_fraud
4,3,0,8,50,30,15700.0,0,332.3,337.46,0,9,1.5,3,0,0,0,0.0211656050955414,0.9847092988798674,0.0,3.0,1,0,1,3.4339872044851463,5.8090429853136945,0,0,0,Restaurant,US,Swipe,Unknown,0
3,1,0,8,29,753,13700.0,0,123.99,166.69,1,9,0.5,5,0,0,0,0.00905036496350365,0.7438358629791829,0.7777777777777777,1.8,1,0,0,6.625392368007956,4.82823373410213,0,0,0,Restaurant,US,Chip,Desktop,0
2,0,0,4,46,408,4500.0,0,201.34,388.73,1,13,1.2,8,0,0,0,0.044742222222222225,0.5179430453013659,0.5384615384615384,1.625,1,0,0,6.013715156042802,5.3099494507777445,0,0,0,Entertainment,US,Contactless,POS,0
8,6,1,4,24,1964,13900.0,0,459.89,118.14,1,14,2.5,2,1,0,0,0.03308561151079137,3.892754359234806,0.5,7.0,0,0,0,7.583247524303362,6.133159402810678,0,0,0,Electronics,US,Chip,Mobile,0
5,4,0,3,38,40,6900.0,0,177.7,121.0,2,12,999.0,4,0,0,1,0.025753623188405794,1.4685950413223139,1.1666666666666667,3.0,0,0,1,3.713572066704308,5.185708422165383,0,0,0,Entertainment,US,Chip,Mobile,0
23,1,0,12,40,271,5100.0,0,25.29,214.55,4,11,0.8,4,0,0,0,0.004958823529411765,0.11787462130039617,2.5454545454545454,2.75,0,0,0,5.605802066295998,3.26918863874179,0,0,0,Travel,US,Chip,ATM,0
11,5,1,11,45,1582,14500.0,0,55.36,486.48,5,14,0.5,2,3,0,0,0.0038179310344827588,0.11379707284986021,2.5,7.0,0,1,0,7.367077059881012,4.03175968703048,0,0,0,Gas,US,Online,POS,0
13,6,1,2,33,3513,14600.0,0,53.2,456.44,3,10,0.9,3,0,0,0,0.0036438356164383563,0.11655420208570678,2.1,3.3333333333333335,0,1,0,8.164510268747042,3.9926809084456005,0,0,0,Online_Retail,US,ATM,Desktop,0
0,5,1,3,39,988,11700.0,0,143.64,209.33,5,9,5.3,4,0,0,0,0.012276923076923076,0.6861892705297854,3.8888888888888884,2.25,1,0,0,6.8966943316227125,4.974247896643866,0,0,0,Electronics,US,Chip,Desktop,0
19,3,0,8,47,424,25300.0,1,4.76,438.92,4,11,1.1,8,0,0,0,0.00018814229249011858,0.010844800874874692,2.5454545454545454,1.375,0,0,0,6.052089168924417,1.7509374747078,0,0,0,Electronics,MX,Contactless,Desktop,0
3,3,0,10,37,1958,18500.0,1,174.15,384.64,4,12,5.0,8,1,0,0,0.009413513513513513,0.4527610232945092,2.3333333333333335,1.5,1,0,0,7.580189417944541,5.165642749643496,0,0,1,Online_Retail,NG,Contactless,Desktop,0
3,4,0,10,48,933,4300.0,0,18.31,411.91,2,17,0.2,5,1,0,0,0.004258139534883721,0.044451457842732627,0.823529411764706,3.4,1,0,0,6.839476438228843,2.960623096440423,0,0,0,Restaurant,US,Contactless,POS,0
16,0,0,8,43,30,6600.0,0,67.3,359.08,2,16,0.4,7,0,0,0,0.010196969696969697,0.18742341539489807,0.875,2.2857142857142856,0,1,1,3.4339872044851463,4.223909766576744,0,0,0,Entertainment,US,Online,Mobile,0
7,5,1,11,33,658,12400.0,0,237.45,632.62,4,14,2.5,5,0,0,0,0.019149193548387095,0.3753438082893364,2.0,2.8,0,0,0,6.490723534502507,5.474159644744233,0,0,0,Grocery,US,Chip,POS,0
23,1,0,10,50,406,7600.0,0,17.66,295.84,0,16,2.8,2,0,0,0,0.002323684210526316,0.05969442942130882,0.0,8.0,0,0,0,6.008813185442595,2.926382195419198,0,0,0,Grocery,US,Online,Mobile,0
12,0,0,6,53,401,17400.0,0,30.54,459.26,4,14,0.4,4,1,0,0,0.0017551724137931035,0.06649827984148413,2.0,3.5,0,1,0,5.996452088619021,3.451256581534892,0,0,0,Online_Retail,US,Chip,Desktop,0
7,3,0,11,18,174,29300.0,0,292.87,327.32,2,13,0.4,5,0,0,0,0.00999556313993174,0.8947513136991324,1.0769230769230769,2.6,0,0,0,5.1647859739235145,5.683137492678913,0,0,0,Grocery,US,Swipe,POS,0
16,5,1,5,52,912,22600.0,0,202.21,565.57,1,13,0.9,8,1,0,0,0.008947345132743364,0.3575331081917357,0.5384615384615384,1.625,0,1,0,6.816735880594968,5.314239927091852,0,0,0,Grocery,US,Online,POS,0
4,2,0,3,27,762,5300.0,0,37.84,252.24,2,15,8.7,6,0,0,0,0.007139622641509435,0.15001585791309865,0.9333333333333333,2.5,1,0,0,6.637258031284457,3.659450643423124,0,0,0,Gas,US,Online,Desktop,0
3,1,0,1,55,1192,4800.0,0,8.69,92.42,4,10,1.3,5,0,0,0,0.0018104166666666666,0.09402726682536247,2.8,2.0,1,0,0,7.084226422097916,2.2710944259026746,0,0,0,Grocery,US,Chip,ATM,0
21,4,0,5,47,290,5400.0,0,27.19,140.02,5,12,0.6,3,4,0,0,0.005035185185185185,0.19418654477931724,2.916666666666667,4.0,0,0,0,5.673323267171493,3.338967305126021,0,0,0,Travel,US,Chip,POS,0
6,2,0,7,46,851,21600.0,0,63.3,38.21,4,14,0.3,7,0,0,0,0.0029305555555555556,1.6566343889034283,2.0,2.0,0,0,0,6.747586526829315,4.163559631243574,0,0,0,Entertainment,US,Chip,Mobile,0
16,0,0,7,18,210,8000.0,0,44.42,1147.1,3,10,0.2,4,1,0,0,0.0055525,0.03872373812222126,2.1,2.5,0,1,0,5.351858133476067,3.8159525366774125,0,0,0,Travel,US,Online,POS,0
19,5,1,12,54,159,9300.0,0,104.87,93.53,1,20,1.4,4,0,0,0,0.011276344086021507,1.1212445204747141,0.35,5.0,0,0,0,5.075173815233827,4.662211926355289,0,0,0,Grocery,US,Chip,Desktop,0
19,3,0,5,50,361,3800.0,0,157.29,81.23,1,13,1.4,8,1,0,0,0.04139210526315789,1.936353563954204,0.5384615384615384,1.625,0,0,0,5.8916442118257715,5.064428793697647,0,0,0,Online_Retail,US,Swipe,Desktop,0
17,5,1,7,40,942,4500.0,0,37.04,156.08,1,14,1.7,10,2,0,0,0.008231111111111111,0.2373141978472578,0.5,1.4,0,1,0,6.849066282633458,3.6386382376771897,0,0,0,Gas,US,Chip,POS,0
11,0,0,1,33,460,26800.0,0,76.29,533.09,0,12,0.7,6,0,0,0,0.002846641791044776,0.14310904350109738,0.0,2.0,0,1,0,6.133398042996649,4.34756458111878,0,0,0,Restaurant,US,Swipe,Mobile,0
23,6,1,6,42,2495,7900.0,0,125.22,548.53,4,14,6.4,7,0,0,0,0.015850632911392406,0.228282865112209,2.0,2.0,0,0,0,7.822444729489319,4.838026416156094,0,0,0,Grocery,US,Chip,Mobile,0
12,6,1,3,27,448,9900.0,0,18.37,704.71,4,12,2.1,13,3,0,0,0.0018555555555555556,0.026067460373770772,2.3333333333333335,0.9230769230769231,0,1,0,6.1070228877422545,2.9637254774189046,0,0,0,Gas,US,Online,Mobile,0
9,3,0,11,19,316,7700.0,0,54.64,161.24,2,6,0.8,2,0,0,0,0.007096103896103896,0.3388737286033242,2.3333333333333335,3.0,0,1,0,5.75890177387728,4.018902367055242,0,0,0,Entertainment,US,Online,POS,0
5,5,1,1,38,941,11500.0,0,52.63,1022.62,1,9,1.0,5,0,0,0,0.004576521739130435,0.051465842639494636,0.7777777777777777,1.8,0,0,0,6.848005274576363,3.9821086129948338,0,0,0,Restaurant,US,Chip,POS,0
21,6,1,4,34,115,13300.0,0,25.22,135.64,2,10,3.4,5,3,0,0,0.0018962406015037593,0.18593335299321734,1.4,2.0,0,0,0,4.7535901911063645,3.2665224783355535,0,0,0,Grocery,US,ATM,POS,0
2,0,0,4,62,87,16700.0,0,133.81,198.67,1,10,1.9,5,0,0,0,0.008012574850299402,0.6735289676347713,0.7,2.0,1,0,1,4.477336814478207,4.903866379702973,0,0,0,Restaurant,US,Online,Unknown,1
8,4,0,6,39,320,5500.0,0,133.46,453.29,1,14,9.3,7,2,0,0,0.02426545454545455,0.2944252024090538,0.5,2.0,0,0,0,5.771441123130016,4.901266757040891,0,0,0,Online_Retail,US,Chip,Mobile,0
10,0,0,4,46,1618,9800.0,1,33.13,261.02,6,13,2.0,1,0,0,0,0.0033806122448979594,0.1269251398360279,3.230769230769231,13.0,0,1,0,7.389563953677635,3.530176762918616,1,0,0,Entertainment,UK,Online,Desktop,0
11,1,0,3,42,1530,17600.0,1,38.39,711.49,1,19,1.3,3,2,0,0,0.00218125,0.05395718843553669,0.3684210526315789,6.333333333333333,0,1,0,7.333676395657684,3.6735119769828146,0,0,0,Restaurant,RO,Chip,Mobile,0
15,6,1,11,24,1881,18700.0,1,13.96,44.39,3,5,0.3,3,0,0,0,0.000746524064171123,0.31448524442441994,4.2,1.6666666666666667,0,1,0,7.540090320145325,2.7053799725463312,0,0,0,Gas,NG,Chip,Mobile,0
14,2,0,10,51,1696,3700.0,0,221.77,124.69,5,9,4.9,4,0,0,0,0.05993783783783784,1.778570855722191,3.8888888888888884,2.25,0,1,0,7.436617265234227,5.406139849076783,0,0,0,Online_Retail,US,Contactless,Desktop,0
5,4,0,7,57,563,10500.0,1,67.27,189.63,2,13,2.0,3,2,0,0,0.006406666666666666,0.3547434477667036,1.0769230769230769,4.333333333333333,0,0,0,6.335054251498059,4.223470431430189,1,0,0,Luxury,RO,Online,POS,0
22,1,0,6,39,1871,7500.0,0,73.02,92.24,2,7,2.4,2,2,0,0,0.009736,0.79163052905464,2.0,3.5,0,0,0,7.534762657037537,4.30433532695801,0,0,0,Online_Retail,US,Chip,Desktop,0
7,2,0,3,43,241,9300.0,0,134.72,393.8,4,12,2.5,4,0,0,0,0.014486021505376343,0.3421025901472829,2.3333333333333335,3.0,0,0,0,5.488937726156687,4.910593939916029,0,0,0,Grocery,US,Contactless,Mobile,0
10,2,0,6,45,302,10700.0,0,80.57,250.94,2,8,3.1,1,0,0,0,0.007529906542056074,0.3210727663983422,1.75,8.0,0,1,0,5.713732805509369,4.401461547312489,0,0,0,Online_Retail,US,Contactless,POS,0
17,6,1,12,49,1565,22200.0,0,13.87,529.35,4,13,3.6,4,0,0,0,0.0006247747747747748,0.026201945782563518,2.1538461538461537,3.25,0,1,0,7.356279876550748,2.6993457604720636,0,0,0,Healthcare,US,Swipe,Desktop,0
8,3,0,2,43,579,11200.0,0,71.11,87.65,2,21,3.7,5,0,0,0,0.0063491071428571424,0.8112949229891614,0.6666666666666666,4.2,0,0,0,6.363028103540465,4.2781927309286685,0,0,0,Grocery,US,Chip,POS,0
19,4,0,11,52,214,20800.0,0,94.53,245.385,2,10,2.1,3,1,0,0,0.004544711538461538,0.3852313711107036,1.4,3.3333333333333335,0,0,0,5.3706380281276624,4.559440334281917,0,0,0,Grocery,US,Contactless,POS,0
7,2,0,8,57,233,23700.0,0,12.22,324.82,5,10,0.4,5,1,1,0,0.0005156118143459916,0.037620836155409156,3.5,2.0,0,0,0,5.455321115357702,2.5817308344235403,0,0,0,Grocery,US,Online,POS,1
5,6,1,9,43,3106,5000.0,0,79.65,355.29,0,16,2.4,6,0,0,0,0.01593,0.22418306172422528,0.0,2.6666666666666665,0,0,0,8.041412909393047,4.390118804571218,0,0,0,Travel,US,Chip,Unknown,0
19,0,0,3,39,120,4800.0,0,126.28,302.28,5,14,1.4,2,1,0,0,0.026308333333333333,0.4177583697234353,2.5,7.0,0,0,0,4.795790545596741,4.846389384029531,0,0,0,Grocery,US,Contactless,Desktop,0
18,1,0,4,47,374,6700.0,1,166.56,234.21,2,15,9.0,5,0,0,0,0.024859701492537314,0.7111566542846164,0.9333333333333333,3.0,0,0,0,5.926926025970411,5.121341496078834,0,0,0,Entertainment,MX,Chip,Mobile,0
18,0,0,4,33,145,4200.0,0,67.56,179.26,1,10,0.9,5,0,0,0,0.016085714285714287,0.37688274015396633,0.7,2.0,0,0,0,4.983606621708336,4.227709274289524,0,0,0,Gas,US,Online,Mobile,0
1,3,0,7,55,1879,4100.0,0,431.91,114.91,2,14,2.0,6,1,0,0,0.10534390243902439,3.7586807066399794,1.0,2.3333333333333335,1,0,0,7.539027055823995,6.070529854204233,0,0,0,Online_Retail,US,Contactless,Mobile,0
3,3,0,12,50,433,16000.0,0,8.81,227.21,1,9,0.7,6,0,0,0,0.000550625,0.038774701817701686,0.7777777777777777,1.5,1,0,0,6.073044534100405,2.2834022735772717,0,0,0,Grocery,US,Chip,Mobile,0
14,0,0,3,60,78,10100.0,0,57.15,271.1,3,11,2.2,2,2,0,0,0.005658415841584158,0.21080781999262263,1.9090909090909092,5.5,0,1,1,4.3694478524670215,4.063025878964673,0,0,0,Gas,US,Swipe,Desktop,0
12,3,0,9,45,224,35800.0,1,12.58,121.21,2,15,1.3,8,1,0,0,0.00035139664804469275,0.10378681626928472,0.9333333333333333,1.875,0,1,0,5.41610040220442,2.60859812213055,1,0,0,Travel,RO,Online,Desktop,0
13,6,1,1,43,1272,15900.0,0,71.77,61.93,4,14,1.5,6,0,0,0,0.004513836477987421,1.1588890683029225,2.0,2.3333333333333335,0,1,0,7.149131598557407,4.287303782358995,0,0,0,Grocery,US,ATM,Desktop,0
15,3,0,12,38,353,9500.0,1,68.37,657.51,2,11,6.7,6,0,0,0,0.007196842105263159,0.10398320938084593,1.2727272727272727,1.8333333333333333,0,1,0,5.869296913133774,4.23945449739721,1,0,0,Entertainment,UK,Online,Mobile,0
18,4,0,7,23,755,25200.0,0,26.46,107.39,0,10,0.3,10,1,0,0,0.00105,0.24639165657882486,0.0,1.0,0,0,0,6.628041376179533,3.312730400339825,0,0,0,Travel,US,Chip,Desktop,0
7,1,0,4,28,445,8900.0,0,106.6,141.88,4,16,0.2,5,5,0,0,0.01197752808988764,0.7513391598533973,1.75,3.2,0,0,0,6.100318952020064,4.678420647727684,0,0,0,Online_Retail,US,Contactless,Mobile,0
2,0,0,3,44,879,9000.0,0,47.12,515.37,6,12,1.8,4,0,0,0,0.005235555555555555,0.0914294584473291,3.5,3.0,1,0,0,6.779921907472252,3.873697891106478,0,0,0,Grocery,US,Chip,Unknown,0
14,5,1,6,54,224,26900.0,0,17.24,205.95,0,13,1.1,4,0,0,0,0.0006408921933085502,0.083709638261714,0.0,3.25,0,1,0,5.41610040220442,2.9036169846461855,0,0,0,Grocery,US,Online,Unknown,0
16,3,0,3,42,123,8900.0,1,47.96,711.06,1,13,8.5,5,0,0,0,0.00538876404494382,0.06744859786797176,0.5384615384615384,2.6,0,1,0,4.820281565605037,3.8910036382040705,1,0,0,Online_Retail,CA,Online,Mobile,0
0,5,1,10,26,1068,4600.0,0,109.39,281.86,3,14,5.9,5,1,0,0,0.023780434782608696,0.38810047541332576,1.5,2.8,1,0,0,6.974478911025045,4.70401955003026,0,0,0,Entertainment,US,Online,Unknown,0
21,5,1,1,44,882,5300.0,0,108.69,311.11,1,11,4.4,4,0,0,0,0.02050754716981132,0.34936196200700714,0.6363636363636364,2.75,0,0,0,6.78332520060396,4.6976582054232425,0,0,0,Grocery,US,Swipe,POS,0
9,5,1,2,61,232,14500.0,1,35.06,194.86,3,13,0.6,2,0,0,0,0.0024179310344827586,0.1799240480344863,1.6153846153846154,6.5,0,1,0,5.4510384535657,3.585184217775171,0,0,0,Grocery,UK,Swipe,Desktop,0
5,6,1,10,75,420,16600.0,0,53.36,79.99,2,12,1.5,4,0,0,0,0.003214457831325301,0.6670833854231779,1.1666666666666667,3.0,0,0,0,6.042632833682381,3.995628589282943,0,0,0,Electronics,US,Contactless,Mobile,0
7,2,0,2,53,658,22700.0,0,63.0,189.02,4,10,0.8,8,2,0,0,0.002775330396475771,0.33329806369696324,2.8,1.25,0,0,0,6.490723534502507,4.1588830833596715,0,0,0,Luxury,US,Chip,POS,0
13,1,0,10,52,1204,19200.0,0,28.94,127.41,3,14,2.1,5,1,0,0,0.0015072916666666668,0.22714072678753633,1.5,2.8,0,1,0,7.094234845924755,3.3991953789914824,0,0,0,Travel,US,Contactless,POS,0
13,6,1,11,47,935,11200.0,0,39.2,81.84,4,10,2.6,8,0,0,0,0.0035,0.4789833822091887,2.8,1.25,0,1,0,6.841615476477592,3.6938669956249757,0,0,0,Entertainment,US,Chip,POS,0
6,4,0,1,36,395,6100.0,1,51.72,318.21,2,7,2.5,5,0,0,0,0.008478688524590165,0.1625341755444518,2.0,1.4,0,0,0,5.981414211254481,3.9649948901942516,0,0,0,Healthcare,CN,Chip,Desktop,0
20,3,0,8,39,166,6200.0,0,19.6,45.4,4,7,0.1,6,0,0,0,0.0031612903225806455,0.43171806167400884,4.0,1.1666666666666667,0,0,0,5.117993812416755,3.0252910757955354,0,0,0,Entertainment,US,Chip,Unknown,0
20,3,0,4,30,201,5700.0,1,484.56,274.87,1,13,0.9,4,0,0,0,0.08501052631578948,1.762869720231382,0.5384615384615384,3.25,0,0,0,5.308267697401205,6.185302864029603,0,0,0,Grocery,BR,Chip,Desktop,0
6,3,0,7,39,1203,10000.0,0,28.25,173.3,5,17,4.3,4,0,0,0,0.002825,0.16301211771494517,2.058823529411765,4.25,0,0,0,7.093404625868766,3.3758795736778655,0,0,0,Restaurant,US,Contactless,POS,0
11,5,1,4,52,38,18300.0,0,17.17,318.64,2,11,999.0,5,0,0,1,0.0009382513661202186,0.05388526236505148,1.2727272727272727,2.2,0,1,1,3.6635616461296463,2.89977188240808,0,0,0,Grocery,US,ATM,Desktop,0
0,0,0,12,39,231,4700.0,0,52.78,233.16,2,9,0.8,6,1,0,0,0.011229787234042554,0.2263681592039801,1.5555555555555554,1.5,1,0,0,5.44673737166631,3.9849016508407185,0,0,0,Luxury,US,Contactless,Unknown,0
23,1,0,9,46,818,22500.0,0,135.63,141.15,3,10,0.3,3,0,0,0,0.0060279999999999995,0.9608926673751328,2.1,3.3333333333333335,0,0,0,6.70808408385307,4.917276542350397,0,0,0,Grocery,US,Online,Desktop,0
16,0,0,7,43,765,19200.0,0,448.43,163.79,5,10,1.3,8,0,0,0,0.02335572916666667,2.737835032663777,3.5,1.25,0,1,0,6.641182169740591,6.1079801131974,0,0,0,Gas,US,ATM,POS,0
9,0,0,8,48,863,6600.0,0,110.39,130.16,6,9,1.2,7,0,0,0,0.016725757575757574,0.8481100184388445,4.666666666666666,1.2857142857142858,0,1,0,6.761572768804055,4.713037556857098,0,0,0,Healthcare,US,Online,POS,0
10,3,0,4,58,610,15700.0,0,27.18,262.63,2,20,1.5,5,0,0,0,0.0017312101910828025,0.10349160415794083,0.7,4.0,0,1,0,6.415096959171596,3.3386125064705343,0,0,0,Restaurant,US,Online,POS,0
6,4,0,1,18,834,3500.0,0,24.81,281.46,2,6,1.2,9,0,0,0,0.0070885714285714285,0.08814751652099766,2.3333333333333335,0.6666666666666666,0,0,0,6.727431724850855,3.2507620137305224,0,0,0,Restaurant,US,Chip,Desktop,0
9,6,1,6,38,1080,14800.0,0,18.03,233.1,3,15,0.9,8,0,0,0,0.0012182432432432434,0.07734877734877736,1.4000000000000001,1.875,0,1,0,6.985641817639208,2.946016681308058,0,0,0,Online_Retail,US,ATM,POS,0
9,0,0,5,44,1214,3100.0,0,148.52,162.81,4,10,0.8,5,0,0,0,0.04790967741935484,0.9122289785639703,2.8,2.0,0,1,0,7.102499355774649,5.0074301631473075,0,0,0,Grocery,US,Contactless,ATM,0
7,6,1,11,37,763,4700.0,0,55.84,578.17,5,15,4.6,4,0,0,0,0.011880851063829788,0.09658059048376776,2.3333333333333335,3.75,0,0,0,6.638567789166521,4.0402403032289,0,0,0,Entertainment,US,Online,Mobile,0
7,4,0,1,51,361,2900.0,0,15.31,452.44,3,10,1.1,6,0,0,0,0.005279310344827586,0.033838741048536826,2.1,1.6666666666666667,0,0,0,5.8916442118257715,2.7917784166329227,0,0,0,Luxury,US,Online,Mobile,0
7,4,0,10,56,48,9300.0,0,155.81,174.57,3,8,3.7,6,0,0,0,0.016753763440860214,0.8925359454660022,2.625,1.3333333333333333,0,0,1,3.8918202981106265,5.05503488139294,0,0,0,Online_Retail,US,Online,Desktop,0
4,1,0,8,38,874,12900.0,0,99.18,178.75,3,9,1.6,3,0,0,0,0.007688372093023256,0.5548531468531469,2.333333333333333,3.0,1,0,0,6.774223886357614,4.606968567929471,0,0,0,Online_Retail,US,Online,Mobile,0
17,0,0,10,26,46,9500.0,0,1288.98,495.25,2,14,3.0,5,3,0,0,0.1356821052631579,2.6026855123674912,1.0,2.8,0,1,1,3.8501476017100584,7.1623819933595625,0,0,0,Entertainment,US,Swipe,Unknown,0
17,3,0,12,31,774,8900.0,0,88.26,180.35,3,12,1.6,7,3,0,0,0.00991685393258427,0.48938175769337405,1.75,1.7142857142857142,0,1,0,6.652863029353347,4.491553459201124,0,0,0,Luxury,US,Chip,POS,0
8,4,0,11,31,1551,14000.0,1,145.38,632.93,2,8,1.5,7,4,0,0,0.010384285714285714,0.22969364700677802,1.75,1.1428571428571428,0,0,0,7.347299700743164,4.986205980173081,0,0,0,Electronics,BR,Swipe,Mobile,0
6,6,1,5,36,1726,20100.0,0,150.97,228.11,2,17,0.1,6,0,1,0,0.007510945273631841,0.6618298189469992,0.823529411764706,2.8333333333333335,0,0,0,7.454141078146678,5.023683132945513,0,0,0,Grocery,US,Contactless,Mobile,0
14,5,1,10,53,235,4900.0,1,56.39,223.76,5,21,0.6,4,0,0,0,0.011508163265306123,0.2520110833035395,1.6666666666666667,5.25,0,1,0,5.4638318050256105,4.049870072120271,0,0,0,Healthcare,UK,Chip,Desktop,0
19,2,0,9,34,302,9600.0,0,11.25,242.27,3,9,0.2,3,1,0,0,0.001171875,0.04643579477442523,2.333333333333333,3.0,0,0,0,5.713732805509369,2.505525936990736,0,0,0,Gas,US,Online,Desktop,0
12,1,0,5,52,30,7800.0,0,7.41,63.56,2,9,999.0,8,1,0,1,0.00095,0.11658275645059786,1.5555555555555554,1.125,0,1,1,3.4339872044851463,2.1294214739848565,0,0,0,Online_Retail,US,Chip,POS,0
11,0,0,1,60,324,13400.0,1,26.23,125.67,4,9,2.6,6,0,0,0,0.0019574626865671643,0.20872125407814116,3.1111111111111107,1.5,0,1,0,5.783825182329737,3.3043193066856684,1,0,0,Grocery,CA,Online,POS,0
3,2,0,9,27,261,8400.0,0,215.21,374.31,3,17,5.6,1,5,0,0,0.025620238095238095,0.5749512436215971,1.2352941176470589,17.0,1,0,0,5.568344503761097,5.376250157604459,0,0,0,ATM,US,Contactless,POS,0
6,4,0,9,21,731,6700.0,0,61.57,359.43,5,11,3.7,3,3,0,0,0.00918955223880597,0.17129900119633865,3.181818181818182,3.6666666666666665,0,0,0,6.595780513961311,4.136285930010272,0,0,0,Grocery,US,Online,Mobile,0
6,4,0,1,45,2257,13200.0,0,100.26,486.2,3,13,3.3,2,1,0,0,0.007595454545454546,0.20621143562320035,1.6153846153846154,6.5,0,0,0,7.722234744709607,4.617691466541763,0,0,0,Grocery,US,Chip,Unknown,0
18,1,0,10,63,2669,9500.0,1,10.12,118.13,2,11,1.1,8,4,0,0,0.0010652631578947367,0.0856683314991958,1.2727272727272727,1.375,0,0,0,7.8898337513942955,2.4087452888224363,1,0,0,Restaurant,RO,Online,POS,0
16,0,0,11,39,761,5000.0,1,165.32,419.97,2,7,2.3,2,3,1,0,0.033063999999999996,0.39364716527370996,2.0,3.5,0,1,0,6.635946555686647,5.113913643549758,0,0,0,Grocery,US,Swipe,POS,0
0,0,0,1,40,1810,8900.0,0,195.0,355.25,0,16,0.9,5,0,0,0,0.021910112359550562,0.5489092188599578,0.0,3.2,1,0,0,7.501634457883413,5.278114659230517,0,0,0,Online_Retail,US,Chip,Mobile,0
12,2,0,1,18,284,14900.0,0,130.87,155.36,0,7,7.6,6,0,0,0,0.008783221476510067,0.8423661174047373,0.0,1.1666666666666667,0,1,0,5.652489180268651,4.881816588819608,0,0,0,Travel,US,Online,Mobile,0
4,6,1,4,57,468,4700.0,1,290.05,176.47,1,15,1.1,8,0,0,0,0.06171276595744681,1.6436221454071513,0.4666666666666667,1.875,1,0,0,6.150602768446279,5.673495073717745,0,0,1,ATM,RO,Swipe,Mobile,0
9,6,1,7,48,213,9800.0,1,117.93,423.89,8,14,6.8,8,3,0,0,0.012033673469387756,0.27820896930807526,4.0,1.75,0,1,0,5.365976015021851,4.778535084739154,0,0,0,Restaurant,UK,Chip,Unknown,0
13,1,0,1,37,4720,7100.0,0,77.52,222.65,2,13,2.8,3,3,0,0,0.010918309859154929,0.34816977318661574,1.0769230769230769,4.333333333333333,0,1,0,8.459775920546287,4.3633533694082605,0,0,0,Online_Retail,US,Contactless,ATM,0
17,5,1,9,48,417,21000.0,0,90.82,413.58,2,19,1.8,9,0,0,0,0.004324761904761904,0.21959475796701966,0.7368421052631579,2.111111111111111,0,1,0,6.035481432524756,4.519830138821076,0,0,0,Restaurant,US,Online,Mobile,0
6,4,0,12,45,150,13800.0,0,48.68,83.15,4,13,15.9,5,0,0,0,0.003527536231884058,0.5854479855682501,2.1538461538461537,2.6,0,0,0,5.017279836814924,3.905602437625223,0,0,0,Gas,US,Chip,Mobile,0
8,2,0,12,45,2295,9900.0,0,164.33,386.47,1,22,5.4,2,0,0,0,0.0165989898989899,0.42520764871788236,0.3181818181818182,11.0,0,0,0,7.738923757439457,5.107943476563253,0,0,0,Grocery,US,Chip,Desktop,0
18,6,1,7,49,117,11000.0,0,8.49,421.96,3,11,3.5,5,0,0,0,0.0007718181818181819,0.020120390558346763,1.9090909090909092,2.2,0,0,0,4.770684624465665,2.2502386126218363,0,0,0,Restaurant,US,Online,Desktop,0
9,1,0,7,41,486,18600.0,0,168.98,309.64,0,10,0.1,7,0,0,0,0.009084946236559139,0.5457305257718641,0.0,1.4285714285714286,0,1,0,6.18826412308259,5.13568078307048,0,0,0,Luxury,US,Swipe,POS,0
16,3,0,1,50,450,6000.0,0,26.67,66.15,1,12,1.9,8,0,0,0,0.004445,0.4031746031746032,0.5833333333333334,1.5,0,1,0,6.111467339502679,3.3203487937988347,0,0,0,Restaurant,US,Online,POS,0
3,2,0,5,43,759,18700.0,0,114.42,237.72,1,7,0.5,3,5,0,0,0.006118716577540107,0.4813225643614336,1.0,2.3333333333333335,1,0,0,6.633318433280377,4.7485776492828204,0,0,0,Healthcare,US,Online,POS,0
10,2,0,6,49,694,5100.0,0,65.43,281.18,2,10,4.7,2,0,0,0,0.012829411764705884,0.23269791592574154,1.4,5.0,0,1,0,6.543911845564792,4.19614876167715,0,0,0,Luxury,US,ATM,POS,0
4,0,0,1,35,30,8700.0,0,16.73,230.57,3,10,999.0,8,0,0,1,0.0019229885057471265,0.07255930953723382,2.1,1.25,1,0,1,3.4339872044851463,2.8752581200861167,0,0,0,ATM,US,Online,POS,0
12,5,1,7,48,1473,11600.0,0,25.25,381.59,4,9,2.8,5,5,0,0,0.0021767241379310343,0.06617049713042795,3.1111111111111107,1.8,0,1,0,7.295735072749282,3.2676659890376327,0,0,0,Gas,US,Online,Unknown,0
6,4,0,10,35,640,8500.0,0,44.38,225.41,2,7,0.4,4,0,0,0,0.005221176470588235,0.1968856749922364,2.0,1.75,0,0,0,6.46302945692067,3.8150714793516958,0,0,0,Luxury,US,Contactless,Mobile,0
9,2,0,9,50,115,10800.0,0,18.7,77.41,2,18,1.8,2,3,0,0,0.0017314814814814814,0.24157085647849116,0.7777777777777777,9.0,0,1,0,4.7535901911063645,2.9806186357439426,0,0,0,Online_Retail,US,ATM,Mobile,0
