transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,month,account_type,account_age_months,account_balance,customer_age,customer_segment,txn_type,txn_direction,txn_amount,counterparty_country,is_high_risk_country,is_cross_border,txn_count_7d,txn_count_30d,avg_txn_amount_30d,max_txn_amount_30d,unique_counterparties_30d,cross_border_ratio_30d,structuring_flag,prior_sar_count,kyc_risk_score
TXN0003290,2023-08-19 15:11:26,15,5,1,8,Business,107,8062.81,18,Retail,ACH,Debit,532.97,MX,0,1,5,27,761.08,3053.6,6,0.137,0,0,4.0
TXN0007077,2023-10-14 21:24:46,21,5,1,10,Checking,36,29289.83,47,SME,POS Purchase,Debit,242.12,,0,0,5,25,206.26,1182.4,7,0.053,0,0,2.0
TXN0006899,2023-04-08 09:52:07,9,5,1,4,Checking,12,3983.9,43,Corporate,ACH,Debit,88.8,DE,0,1,5,22,328.04,1549.44,5,0.117,0,0,4.0
TXN0002501,2023-11-24 14:43:19,14,4,0,11,Student,9,40599.89,42,Retail,POS Purchase,Debit,196.48,US,0,0,8,43,309.48,1121.67,8,0.177,0,0,2.0
TXN0006583,2023-09-16 13:40:38,13,5,1,9,Savings,9,51005.24,39,Retail,Direct Deposit,Credit,155.32,,0,1,7,34,111.43,343.11,6,0.001,0,0,2.0
TXN0007939,2023-08-22 02:54:36,2,1,0,8,Business,27,4853.19,33,Corporate,ACH,Credit,200.0,DE,0,1,4,21,647.03,1021.64,12,0.211,0,0,4.0
TXN0005975,2023-01-14 05:40:42,5,5,1,1,Business,48,6941.89,49,Wealth,ACH,Debit,48.75,US,0,0,10,49,390.95,1470.71,4,0.24,0,0,2.0
TXN0004056,2023-12-26 05:10:41,5,1,0,12,Savings,36,30983.29,35,Retail,Internal Transfer,Debit,44.2,US,0,0,5,23,132.54,537.96,7,0.337,0,0,3.0
TXN0006349,2023-07-14 06:33:29,6,4,0,7,Business,125,74564.56,45,Retail,Internal Transfer,Credit,217.46,US,0,0,4,15,207.3,1074.37,12,0.138,0,0,1.0
TXN0003399,2023-03-09 18:45:36,18,3,0,3,Student,6,5651.62,51,Corporate,Direct Deposit,Debit,632.22,US,0,0,4,19,996.32,5738.7,7,0.061,0,1,3.0
TXN0005506,2023-08-24 21:29:28,21,3,0,8,Savings,11,38455.85,36,SME,Bill Payment,Credit,563.87,US,0,0,5,19,742.45,1931.78,10,0.002,0,2,1.0
TXN0000827,2023-12-30 14:23:12,14,5,1,12,Checking,21,7155.48,48,Retail,Wire Transfer,Debit,76.89,US,0,0,6,23,525.52,3023.01,10,0.118,0,0,1.0
TXN0004040,2023-03-06 03:30:34,3,0,0,3,Savings,30,9839.47,47,SME,POS Purchase,Credit,400.0,DE,0,1,11,40,1177.03,7022.62,11,0.274,0,0,5.0
TXN0004449,2023-01-26 18:00:06,18,3,0,1,Savings,29,1968.09,44,SME,Bill Payment,Credit,1483.64,US,0,0,6,32,356.5,831.03,10,0.273,0,0,3.0
TXN0006944,2023-02-09 17:43:45,17,3,0,2,Business,12,3566.52,46,Retail,ACH,Debit,2663.43,CA,0,1,6,28,294.35,1235.23,8,0.072,0,0,3.0
TXN0002121,2023-01-14 23:57:31,23,5,1,1,Business,75,73250.57,38,Retail,ACH,Credit,218.39,US,0,0,5,24,1010.26,5989.01,5,0.045,0,0,3.0
TXN0003996,2023-11-26 05:11:14,5,6,1,11,Checking,125,5460.12,42,Student,ACH,Debit,600.0,US,0,0,7,27,148.84,359.87,9,0.049,0,0,
TXN0007198,2023-06-16 23:12:38,23,4,0,6,Checking,20,3751.27,21,Wealth,ACH,Debit,480.63,US,0,0,2,10,347.49,914.75,8,0.078,0,0,1.0
TXN0007343,2023-03-22 12:01:43,12,2,0,3,Checking,23,34163.35,18,Wealth,ACH,Credit,1406.9,US,0,0,4,16,135.27,204.49,10,0.249,0,0,4.0
TXN0000526,2023-06-17 16:00:03,16,5,1,6,Business,7,2772.86,59,SME,ACH,Debit,1100.0,US,0,0,7,25,254.16,618.14,8,0.043,0,0,5.0
TXN0000311,2023-04-09 13:25:22,13,6,1,4,Student,69,855.54,50,SME,POS Purchase,Debit,1054.75,US,0,0,8,30,718.25,2645.54,4,0.126,0,0,1.0
TXN0006272,2023-07-22 19:23:46,19,5,1,7,Checking,14,21288.34,46,Corporate,POS Purchase,Debit,96.18,CA,0,1,4,16,115.63,651.63,5,0.242,0,0,2.0
TXN0006076,2023-06-10 19:10:51,19,5,1,6,Checking,84,58814.75,50,Retail,Internal Transfer,Debit,2120.37,US,0,0,7,30,41.39,211.89,6,0.259,0,1,1.0
TXN0000036,2023-04-17 20:28:16,20,0,0,4,Savings,29,7278.28,57,Retail,ACH,Debit,0.0,US,0,0,5,24,204.91,962.81,17,0.301,0,0,2.0
TXN0005208,2023-08-13 15:52:00,15,6,1,8,Checking,1,15855.11,53,Retail,ATM Withdrawal,Debit,600.0,SG,0,1,6,23,,213.25,10,0.335,0,0,2.0
TXN0004526,2023-08-17 01:48:18,1,3,0,8,Checking,42,4162.2,29,SME,Wire Transfer,Debit,293.52,US,0,0,6,23,754.2,2407.17,13,0.061,0,0,1.0
TXN0007396,2023-02-03 03:24:26,3,4,0,2,Checking,33,15363.47,18,Retail,Internal Transfer,Credit,92.91,US,0,0,4,21,105.02,193.7,6,0.06,0,0,1.0
TXN0001122,2023-07-11 14:34:21,14,1,0,7,Checking,34,19816.09,18,Retail,Wire Transfer,Credit,300.64,US,0,0,6,24,87.54,500.74,9,0.113,0,0,2.0
TXN0005318,2023-11-15 20:19:03,20,2,0,11,Business,29,26843.31,29,SME,ACH,Credit,684.54,SG,0,1,12,59,480.32,1305.91,7,0.007,0,0,1.0
TXN0004752,2023-05-01 08:50:48,8,0,0,5,Savings,27,10577.31,18,SME,Direct Deposit,Credit,113.86,US,0,0,4,22,182.36,507.44,5,0.016,0,0,3.0
TXN0007326,2023-08-15 03:18:27,3,1,0,8,Student,6,21259.34,46,SME,Direct Deposit,Debit,1357.1,,0,0,6,28,139.75,629.06,6,0.023,0,0,1.0
TXN0005723,2023-08-10 10:58:00,10,3,0,8,Checking,2,15921.69,44,Corporate,ACH,Debit,185.32,US,0,0,5,25,226.62,1296.3,6,0.087,0,0,2.0
TXN0004135,2023-04-02 13:30:09,13,6,1,4,Checking,37,7272.77,55,SME,Direct Deposit,Credit,200.0,US,0,0,3,12,625.08,2189.28,1,0.226,0,0,2.0
TXN0002615,2023-04-26 17:47:21,1,2,0,4,Checking,2,3322.96,62,Retail,Wire Transfer,Debit,8500.0,KY,1,1,9,44,165.95,732.93,6,0.084,1,0,4.0
TXN0005886,2023-07-24 22:49:45,22,0,0,7,Business,20,7261.84,40,SME,POS Purchase,Debit,73.45,US,0,0,4,20,131.31,264.13,7,0.281,0,0,2.0
TXN0005757,2023-10-18 22:02:33,22,2,0,10,Savings,29,6963.59,19,Student,ACH ,Credit,596.46,US,0,0,5,26,413.95,646.39,10,0.048,0,2,1.0
TXN0000640,2023-04-08 00:35:56,0,5,1,4,Checking,13,4397.81,46,Retail,POS Purchase,Credit,1037.33,,0,0,5,19,496.3,987.26,7,0.094,0,0,1.0
TXN0004777,2023-06-19 20:58:41,20,0,0,6,Business,17,172852.64,32,Corporate,Check,Debit,159.28,DE,0,1,6,25,507.71,2954.97,8,0.124,0,0,2.0
TXN0007485,2023-06-24 00:03:04,0,5,1,6,Checking,43,4358.67,18,Corporate,Internal Transfer,Debit,1415.67,US,0,0,13,70,76.59,278.29,9,0.012,0,2,1.0
TXN0006136,2023-09-28 07:33:30,7,3,0,9,Savings,90,3971.51,18,Corporate,Wire Transfer,Credit,100.0,US,0,0,4,21,147.45,495.01,11,0.134,0,0,2.0
TXN0000854,2023-09-03 04:31:09,4,6,1,9,Savings,41,11571.84,32,Wealth,POS Purchase,Credit,35.88,US,0,0,27,22,242.02,705.8,46,0.073,0,0,4.0
TXN0002789,2023-11-18 16:39:26,16,5,1,11,Student,23,173245.21,44,Retail,Direct Deposit,Debit,300.0,UK,0,1,11,45,102.09,523.64,6,0.056,0,0,1.0
TXN0007473,2023-07-17 10:10:34,10,0,0,7,Savings,34,5654.57,24,Student,ACH,Credit,314.33,US,0,0,8,44,107.29,551.57,10,0.114,0,0,2.0
TXN0005020,2023-05-17 18:24:16,18,2,0,5,Business,37,16941.03,51,Retail,Internal Transfer,Credit,234.6,US,0,0,5,23,1419.86,3596.53,4,0.172,0,0,4.0
TXN0001960,2023-03-18 14:42:58,14,5,1,3,Business,120,22644.89,36,Retail,Internal Transfer,Debit,827.38,KY,1,1,9,49,195.31,919.38,10,0.205,0,0,4.0
TXN0006578,2023-08-26 20:04:44,20,5,1,8,Business,30,6659.89,40,Retail,Internal Transfer,Credit,1671.22,US,0,0,7,28,165.2,768.15,15,0.176,0,2,2.0
TXN0004517,2023-05-10 09:18:30,9,2,0,5,Savings,30,10551.82,38,Retail,POS Purchase,Credit,72.43,US,0,0,4,18,384.1,1639.9,7,0.091,0,0,1.0
TXN0002360,2023-07-17 18:55:26,18,0,0,7,Business,1,1763.72,46,Retail,Wire Transfer,Credit,404.31,,0,1,12,52,,1028.85,11,0.168,0,0,5.0
TXN0001583,2023-07-20 09:09:36,9,3,0,7,Checking,46,9402.6,40,Retail,POS Purchase,Credit,180.56,RU,1,1,5,18,179.82,462.02,8,0.183,0,0,1.0
TXN0003350,2023-08-01 17:07:50,17,1,0,8,Checking,18,1432.53,22,Retail,Direct Deposit,Debit,23568.63,US,0,0,5,24,35.45,206.19,9,0.021,0,0,2.0
TXN0005768,2023-04-29 14:44:32,14,5,1,4,Checking,4,14360.0,35,Student,Direct Deposit,Debit,100.31,US,0,0,4,21,256.71,1170.28,6,0.186,0,0,4.0
TXN0003769,2023-11-14 07:14:26,7,1,0,11,Student,2,3032.65,47,SME,POS Purchase,Debit,1688.64,US,0,0,3,12,241.39,1125.19,12,0.05,0,0,3.0
TXN0003298,2023-01-10 05:07:43,5,1,0,1,Checking,6,9975.83,28,Corporate,Direct Deposit,Credit,700.0,,0,1,7,25,544.48,1759.68,11,0.092,0,0,1.0
TXN0003628,2023-10-19 09:26:24,9,3,0,10,Student,8,20345.5,50,SME,Bill Payment,Debit,33.36,US,0,0,3,15,109.16,414.4,9,0.052,0,0,5.0
TXN0003405,2023-04-11 16:59:03,16,1,0,4,Checking,24,3342.91,26,Retail,POS Purchase,Credit,541.87,US,0,0,5,19,449.08,2394.44,10,0.209,0,0,2.0
TXN0001477,2023-09-13 04:29:42,4,2,0,9,Business,29,70839.77,29,SME,Bill Payment,Debit,281.37,US,0,0,6,24,435.55,1277.75,7,0.147,0,0,4.0
TXN0005060,2023-12-19 06:34:16,6,1,0,12,Checking,119,11641.57,51,Retail,POS Purchase,Credit,143.41,US,0,0,5,21,224.26,376.59,5,0.092,0,0,1.0
TXN0000002,2023-07-24 02:55:05,2,0,0,7,Savings,9,4859.72,29,SME,Direct Deposit,Debit,1400.0,US,0,0,9,40,276.1,588.16,6,0.075,0,0,1.0
TXN0006850,2023-06-15 13:22:09,13,3,0,6,Checking,16,11096.56,18,Student,POS Purchase,Debit,256.85,US,0,0,3,12,126.36,734.97,8,0.162,0,0,2.0
TXN0000832,2023-08-04 20:38:13,20,4,0,8,Checking,28,13743.26,49,Retail,Direct Deposit,Debit,1355.99,AE,1,1,7,29,88.36,327.6,10,0.392,0,0,3.0
TXN0006457,2023-06-29 17:07:58,17,3,0,6,Checking,61,5198.02,37,SME,ACH,Debit,79.62,US,0,0,12,58,708.73,3208.4,14,0.367,0,0,
TXN0007634,2023-09-10 18:57:23,18,6,1,9,Savings,1,16414.05,26,Wealth,Direct Deposit,Credit,500.0,US,0,0,7,26,,771.67,12,0.038,0,0,2.0
TXN0007379,2023-03-26 04:56:58,4,6,1,3,Checking,52,11739.15,19,Wealth,Internal Transfer,Debit,2247.6,US,0,0,3,14,230.92,695.27,7,0.127,0,0,3.0
TXN0003986,2023-11-01 03:48:46,3,2,0,11,Savings,44,14080.64,26,Student,Bill Payment,Debit,1600.0,RU,1,1,6,26,496.25,1485.03,13,0.021,0,0,1.0
TXN0000749,2023-12-24 17:39:22,17,6,1,12,Savings,22,3912.15,47,SME,ACH,Debit,1823.35,US,0,0,3,15,164.24,775.11,7,0.368,0,0,3.0
TXN0004862,2023-07-15 22:16:00,22,5,1,7,Checking,33,40596.52,28,Retail,ATM Withdrawal,Debit,391.08,,0,0,11,39,246.0,758.24,12,0.116,0,0,3.0
TXN0006053,2023-12-14 20:37:18,20,3,0,12,Business,20,15731.86,43,Retail,Direct Deposit,Debit,285.98,US,0,0,5,22,153.99,732.77,8,0.209,0,0,2.0
TXN0002775,2023-05-14 20:23:35,20,6,1,5,Checking,53,19380.31,19,Retail,POS Purchase,Debit,202.4,US,0,0,2,11,116.9,626.79,11,0.147,0,0,1.0
TXN0002334,2023-11-01 18:04:14,18,2,0,11,Checking,1,33664.16,45,SME,Bill Payment,Credit,361.84,US,0,0,7,34,,630.76,6,0.105,0,0,2.0
TXN0003024,2023-03-08 08:16:27,8,2,0,3,Checking,38,16156.97,35,Retail,Bill Payment,Debit,14.93,US,0,0,11,43,40.47,65.44,11,0.09,0,0,1.0
TXN0004370,2023-10-29 16:10:24,16,6,1,10,Savings,13,143761.41,27,Retail,Internal Transfer,Debit,289.49,BR,0,1,9,46,637.86,2935.11,7,0.179,0,0,2.0
TXN0007291,2023-02-09 23:36:51,23,3,0,2,Checking,42,29127.09,36,Retail,Direct Deposit,Debit,2850.42,UK,0,1,7,29,203.59,724.9,6,0.043,0,0,2.0
TXN0001188,2023-08-08 11:23:53,11,1,0,8,Checking,10,51422.75,21,Wealth,Wire Transfer,Credit,410.11,US,0,0,3,12,258.18,647.55,8,0.016,0,0,2.0
TXN0001249,2023-07-15 03:36:05,3,5,1,7,Checking,18,11185.19,57,SME,Internal Transfer,Debit,900.0,US,0,0,9,44,181.49,780.29,9,0.029,0,0,1.0
TXN0006515,2023-06-18 13:13:47,13,6,1,6,Business,11,6534.91,48,Retail,ACH,Debit,21.41,AE,1,1,4,16,49.99,87.2,8,0.143,0,0,3.0
TXN0000090,2023-02-01 23:22:19,23,2,0,2,Premium,20,11591.9,49,Corporate,Bill Payment,Credit,200.0,US,0,0,6,22,190.04,963.87,10,0.256,0,0,2.0
TXN0002794,2023-10-06 18:57:32,18,4,0,10,Checking,23,9661.08,50,Corporate,Internal Transfer,Credit,400.0,US,0,0,11,56,283.01,1096.84,10,0.134,0,0,1.0
TXN0001901,2023-02-11 17:55:31,17,5,1,2,Business,30,23527.29,50,SME,ACH,Debit,400.0,UK,0,1,5,18,284.77,1437.38,7,0.297,0,0,5.0
TXN0007204,2023-06-20 01:19:49,1,1,0,6,Savings,63,284395.31,49,Retail,Direct Deposit,Debit,309.96,CA,0,1,3,16,1220.7,6835.09,10,0.054,0,0,1.0
TXN0005156,2023-07-10 08:46:38,8,0,0,7,Checking,42,3815.45,47,Wealth,Internal Transfer,Debit,704.46,UK,0,1,8,29,72.34,408.13,10,0.015,0,0,1.0
TXN0006924,2023-08-14 05:08:41,5,0,0,8,Savings,34,20823.36,37,Retail,Direct Deposit,Credit,100.0,KY,1,1,4,19,275.13,998.53,7,0.011,0,0,
TXN0003815,2023-12-12 11:22:28,11,1,0,12,Checking,13,1828.37,28,Wealth,Wire Transfer,Credit,2157.43,,0,1,5,26,114.88,205.83,10,0.03,0,0,5.0
TXN0004949,2023-12-20 00:01:11,0,2,0,12,Student,27,24238.37,59,Retail,Wire Transfer,Debit,1100.0,US,0,0,3,16,145.13,327.24,6,0.099,0,0,2.0
TXN0002518,2023-07-15 02:35:02,2,5,1,7,Savings,19,46057.31,28,SME,ATM Withdrawal,Debit,21.83,KY,1,1,2,10,82.09,265.46,9,0.007,0,1,5.0
TXN0000381,2023-09-14 15:27:49,15,3,0,9,Checking,16,28643.18,33,Retail,ATM Withdrawal,Debit,404.16,CA,0,1,8,43,381.2,937.95,8,0.023,0,0,5.0
TXN0007600,2023-11-09 16:22:45,16,3,0,11,Checking,3,5240.06,34,Retail,ATM Withdrawal,Debit,900.0,UK,0,1,7,37,158.75,580.06,12,0.332,0,1,2.0
TXN0007113,2023-12-08 07:51:49,7,4,0,12,Checking,3,7080.65,44,Corporate,POS Purchase,Credit,781.62,UK,0,1,8,30,238.81,1135.31,7,0.217,0,0,1.0
TXN0003094,2023-01-09 21:21:22,21,0,0,1,Checking,7,10432.18,55,Retail,POS Purchase,Credit,1926.65,US,0,0,4,18,737.59,3655.89,12,0.286,0,0,2.0
TXN0001928,2023-07-16 16:48:00,16,6,1,7,Business,26,21862.96,47,Retail,Bill Payment,Debit,1285.34,AE,1,1,4,21,55.35,204.27,7,0.029,0,0,3.0
TXN0001630,2023-01-07 05:25:42,5,5,1,1,Checking,24,9473.35,44,SME,POS Purchase,Debit,1703.62,CA,0,1,5,25,138.01,402.24,11,0.028,0,0,1.0
TXN0000663,2023-11-18 16:55:06,16,5,1,11,Savings,7,38633.37,40,Student,Internal Transfer,Debit,58.37,US,0,0,5,24,255.48,1171.1,9,0.157,0,0,2.0
TXN0002026,2023-03-28 04:10:06,4,1,0,3,Checking,59,5527.39,39,Retail,Wire Transfer,Debit,79.04,DE,0,1,11,45,1200.17,4152.33,9,0.058,0,0,1.0
TXN0004912,2023-06-04 13:32:58,13,6,1,6,Savings,21,11445.33,30,Retail,ACH,Debit,827.91,US,0,0,4,22,103.23,282.33,9,0.056,0,1,1.0
TXN0002718,2023-08-17 03:58:11,3,3,0,8,Business,1,10391.99,51,Retail,Direct Deposit,Debit,26.2,US,0,0,4,19,,1012.49,3,0.079,0,0,1.0
TXN0005346,2023-08-11 08:58:06,8,4,0,8,Premium,11,27238.18,24,Retail,Wire Transfer,Debit,48.04,US,0,0,6,28,412.8,1650.7,8,0.109,0,0,1.0
TXN0006854,2023-10-13 14:38:36,14,4,0,10,Business,8,6455.53,18,Retail,Direct Deposit,Debit,192.21,US,0,0,7,34,500.17,2398.58,6,0.197,0,0,1.0
TXN0003726,2023-11-26 11:00:12,11,6,1,11,Premium,57,30785.45,26,SME,Direct Deposit,Credit,600.0,US,0,0,4,14,2628.53,9621.2,11,0.022,0,0,1.0
TXN0005005,2023-10-27 05:37:56,5,4,0,10,Savings,10,14995.37,48,Student,POS Purchase,Credit,2091.44,US,0,0,3,13,47.6,200.14,3,0.087,0,0,2.0
TXN0003338,2023-08-06 17:35:32,17,6,1,8,Savings,1,3184.77,18,Retail,POS Purchase,Credit,162.64,NG,1,1,9,49,,579.44,10,0.415,0,2,2.0
TXN0006618,2023-05-18 08:40:26,8,3,0,5,Checking,60,30020.49,51,Retail,POS Purchase,Debit,77.41,US,0,0,9,36,135.14,353.8,6,0.063,0,0,3.0
TXN0000359,2023-11-23 17:45:37,17,3,0,11,Savings,2,16574.11,24,Retail,Direct Deposit,Credit,0.0,RU,1,1,2,11,143.3,514.2,6,0.409,0,0,1.0
TXN0005906,2023-05-13 12:14:22,12,5,1,5,Business,44,4274.01,37,Retail,Wire Transfer,Debit,300.0,US,0,0,3,15,117.44,201.59,8,0.106,0,0,1.0
TXN0002185,2023-01-19 09:22:46,9,3,0,1,Savings,7,27237.67,38,Wealth,ACH,Credit,72.82,US,0,0,7,33,92.14,251.78,11,0.001,0,0,3.0
TXN0004932,2023-05-17 01:56:22,1,2,0,5,Savings,76,2185.33,46,SME,Internal Transfer,Debit,310.15,US,0,0,7,33,262.24,992.03,9,0.104,0,2,2.0
TXN0003751,2023-06-18 08:55:34,8,6,1,6,Savings,117,16824.18,41,Retail,POS Purchase,Debit,845.46,CA,0,1,7,28,27.65,71.18,7,0.299,0,0,1.0
TXN0001104,2023-06-23 01:28:20,1,4,0,6,Checking,62,10090.79,59,Retail,ACH,Credit,100.0,DE,0,1,4,21,505.26,2132.68,4,0.01,0,0,1.0
TXN0003165,2023-12-04 09:15:07,9,0,0,12,Checking,33,22573.21,19,Wealth,Direct Deposit,Debit,1772.52,US,0,0,6,23,246.42,1194.81,10,0.34,0,0,1.0
TXN0001206,2023-03-20 21:06:35,21,0,0,3,Student,1,6904.0,21,Retail,ACH,Debit,529.17,US,0,0,7,34,,1054.31,13,0.074,0,0,5.0
TXN0001230,2023-07-16 12:06:26,12,6,1,7,Business,35,3563.24,39,Retail,Wire Transfer,Debit,400.0,NG,1,1,8,32,41.23,163.35,10,0.051,0,0,2.0
TXN0001629,2023-06-04 08:18:25,8,6,1,6,Premium,6,55960.97,48,Wealth,ACH,Credit,217.83,NG,1,1,6,25,374.39,1473.03,11,0.091,0,0,2.0
TXN0005797,2023-12-17 20:54:27,20,6,1,12,Checking,93,24343.65,26,Corporate,Bill Payment,Credit,828.72,US,0,0,3,13,398.1,1915.76,6,0.22,0,0,3.0
TXN0007704,2023-07-08 06:25:14,6,5,1,7,Savings,49,96253.31,30,Retail,Bill Payment,Debit,137.58,CA,0,1,9,49,460.91,1441.09,11,0.021,0,0,3.0
TXN0006190,2023-11-29 16:11:32,16,2,0,11,Business,116,7702.18,54,Retail,ACH,Credit,223.81,US,0,0,11,50,631.76,2327.63,6,0.09,0,2,5.0
TXN0007655,2023-01-25 14:59:08,14,2,0,1,Business,31,26011.91,69,Retail,POS Purchase,Debit,245.87,KY,1,1,7,26,111.03,630.25,13,0.094,0,0,3.0
TXN0001003,2023-06-08 02:57:05,2,3,0,6,Premium,74,7366.56,26,SME,ACH,Debit,43.23,US,0,0,11,45,57.31,221.5,9,0.15,0,0,1.0
TXN0003272,2023-10-13 09:38:06,9,4,0,10,Checking,51,25936.82,29,Wealth,Internal Transfer,Debit,141.56,BR,0,1,3,16,248.91,979.58,4,0.035,0,0,2.0
TXN0003479,2023-01-14 19:30:25,19,5,1,1,Student,2,10560.78,42,Retail,Wire Transfer,Credit,800.0,US,0,0,4,21,318.44,833.63,3,0.026,0,0,1.0
TXN0003193,2023-02-16 23:10:25,23,3,0,2,Checking,8,4963.63,50,Retail,Bill Payment,Debit,1148.7,SG,0,1,10,54,284.7,787.23,5,0.104,0,0,1.0
TXN0007991,2023-06-11 06:53:54,6,6,1,6,Savings,152,5187.08,53,SME,Check,Debit,27.55,NG,1,1,55,13,227.06,1302.64,79,0.012,0,0,4.0
TXN0003333,2023-02-01 07:12:43,7,2,0,2,Checking,19,6187.16,46,Retail,Direct Deposit,Credit,856.77,US,0,0,3,12,192.65,798.16,4,0.009,0,0,2.0
TXN0003390,2023-02-02 10:44:45,10,3,0,2,Savings,3,19272.05,30,Retail,POS Purchase,Credit,6.26,,0,1,10,45,376.54,2221.56,5,0.067,0,0,5.0
TXN0002810,2023-12-12 11:27:06,11,1,0,12,Checking,23,8326.28,55,Student,POS Purchase,Credit,676.75,US,0,0,8,33,117.7,650.7,8,0.063,0,0,4.0
TXN0006195,2023-12-23 16:39:34,16,5,1,12,Student,6,9110.49,61,SME,Wire Transfer,Credit,843.7,US,0,0,1,4,741.23,1963.07,11,0.108,0,0,3.0
TXN0004163,2023-01-07 21:40:24,21,5,1,1,Checking,15,1822.11,30,Retail,Direct Deposit,Debit,68.33,US,0,0,5,18,341.15,761.67,5,0.14,0,0,4.0
TXN0006250,2023-12-17 12:57:03,12,6,1,12,Checking,61,42005.04,38,Retail,ATM Withdrawal,Debit,200.01,US,0,0,5,24,250.67,636.8,4,0.052,0,0,5.0
TXN0000679,2023-11-30 04:48:52,4,3,0,11,Checking,55,8958.22,18,Retail,Internal Transfer,Debit,333.2,UK,0,1,6,24,415.44,1837.64,7,0.014,0,0,1.0
TXN0000403,2023-02-01 08:14:02,8,2,0,2,Student,60,60455.06,33,SME,ACH,Debit,379.76,US,0,0,6,31,579.03,2859.14,12,0.101,0,0,4.0
TXN0002843,2023-02-26 17:22:26,17,6,1,2,Student,107,42759.57,33,Retail,Bill Payment,Debit,292.43,US,0,0,4,14,93.44,477.17,10,0.011,0,0,2.0
TXN0000301,2023-05-21 21:32:00,21,6,1,5,Business,93,1634.81,33,SME,ACH,Debit,200.0,US,0,0,7,25,442.99,1901.46,11,0.136,0,0,1.0
TXN0003659,2023-12-20 01:40:50,1,2,0,12,Savings,9,11964.64,36,Retail,POS Purchase,Credit,586.89,DE,0,1,7,27,132.92,619.07,11,0.237,0,0,2.0
TXN0002325,2023-10-17 21:50:34,21,1,0,10,Premium,2,24501.11,39,Retail,ACH,Credit,400.0,US,0,0,7,29,296.31,1467.46,9,0.247,0,0,3.0
TXN0007160,2023-06-15 03:53:12,3,3,0,6,Checking,25,95657.51,36,Corporate,Wire Transfer,Debit,13.73,AE,1,1,6,25,915.49,4767.48,6,0.033,0,0,1.0
TXN0004222,2023-09-22 14:42:04,14,4,0,9,Business,41,8128.92,21,SME,ATM Withdrawal,Debit,100.0,US,0,0,6,26,164.64,625.55,4,0.015,0,0,2.0
TXN0004303,2023-11-30 16:05:07,16,3,0,11,Premium,42,55399.6,49,SME,POS Purchase,Credit,265.69,US,0,0,7,37,511.77,2061.07,10,0.389,0,0,5.0
TXN0001113,2023-02-21 09:18:47,9,1,0,2,Checking,33,1726.91,55,Retail,Bill Payment,Debit,307.72,US,0,0,6,24,183.39,761.69,6,0.169,0,1,1.0
TXN0007987,2023-05-12 18:07:42,18,4,0,5,Premium,18,67253.19,29,Retail,Check,Credit,573.34,DE,0,1,10,37,282.22,867.62,11,0.088,0,0,4.0
TXN0001254,2023-10-07 01:43:10,1,5,1,10,Student,56,6218.63,52,SME,POS Purchase,Debit,300.0,CA,0,1,7,38,84.33,339.36,8,0.165,0,0,2.0
TXN0006215,2023-03-28 13:14:00,13,1,0,3,Checking,96,32459.81,77,Corporate,ATM Withdrawal,Credit,322.84,US,0,0,5,21,66.18,363.48,12,0.148,0,0,5.0
TXN0000085,2023-06-20 02:38:40,2,1,0,6,Checking,109,15532.69,49,Wealth,Bill Payment,Debit,100.0,US,0,0,7,38,399.18,1783.52,6,0.182,0,0,5.0
TXN0004601,2023-11-14 06:15:40,6,1,0,11,Checking,42,11280.86,35,Retail,POS Purchase,Credit,100.0,US,0,0,4,15,153.18,909.07,8,0.031,0,0,2.0
TXN0007915,2023-04-19 23:23:49,4,2,0,4,Student,29,69541.26,61,Wealth,Wire Transfer,Debit,9600.0,RU,1,1,3,13,175.55,270.11,5,0.557,1,0,3.0
TXN0004548,2023-12-21 15:41:20,15,3,0,12,Checking,85,1428.36,48,Student,ATM Withdrawal,Debit,1581.21,,0,0,7,26,301.94,653.91,8,0.146,0,0,2.0
TXN0005706,2023-05-19 11:27:39,11,4,0,5,Premium,64,69546.8,46,Corporate,ACH,Credit,660.23,US,0,0,6,32,285.42,522.64,6,0.012,0,0,1.0
TXN0002923,2023-09-22 12:04:16,12,4,0,9,Savings,34,59223.18,61,Retail,ATM Withdrawal,Credit,148.05,US,0,0,8,40,282.64,1611.4,5,0.262,0,0,1.0
TXN0005499,2023-05-01 10:20:14,10,0,0,5,Student,1,68311.89,44,Retail,Bill Payment,Debit,370.99,US,0,0,5,24,,184.41,6,0.011,0,0,2.0
TXN0003860,2023-07-23 02:06:14,2,6,1,7,Checking,68,1696.92,57,SME,Check,Credit,300.0,AE,1,1,7,25,682.8,2360.75,12,0.441,0,0,1.0
TXN0007692,2023-09-15 13:00:36,13,4,0,9,Checking,38,48366.59,18,Student,Bill Payment,Debit,1000.0,AE,1,1,6,22,259.45,485.08,13,0.072,0,0,4.0
TXN0001397,2023-01-18 02:12:40,2,2,0,1,Checking,89,27285.83,49,Corporate,Direct Deposit,Debit,1209.34,US,0,0,8,31,1161.63,3917.09,6,0.018,0,2,1.0
TXN0004270,2023-09-15 22:10:54,22,4,0,9,Business,77,48581.27,31,Retail,Check,Credit,166.71,US,0,0,3,14,821.56,4026.15,6,0.011,0,0,3.0
