borrower_id,age,employment_type,employment_years,annual_income,credit_score,loan_amount,loan_term_months,loan_purpose,existing_debt,num_open_accounts,num_late_payments,dti_ratio,origination_date,origination_year,origination_quarter,fed_funds_rate,interest_rate_offered
BRW00697,25,Self-Employed,4.4,25522.03,317.0,45500.0,60,Auto,23042.98,6,0,0.1806,2022-09-07,2022,Q3,1.987,5.694
BRW01124,54,Salaried,3.3,54970.63,399.0,15600.0,24,Medical,2992.51,5,0,0.0272,2021-03-08,2021,Q1,0.139,2.5
BRW02836,57,Self-Employed,0.2,127354.42,366.0,14600.0,24,Education,18462.88,3,0,0.0725,2023-06-19,2023,Q2,5.007,5.358
BRW03396,43,Salaried,3.2,47151.19,,23700.0,84,Auto,6588.16,4,3,0.02,2021-12-05,2021,Q4,0.176,2.5
BRW01778,33,Self-Employed,2.6,11627.2,304.0,35800.0,24,Home Improvement,3803.74,2,0,0.1636,2021-04-19,2021,Q2,-0.129,2.5
BRW02900,37,Unemployed,0.1,,363.0,44600.0,60,Home Improvement,39274.29,8,3,2.5,2023-06-01,2023,Q2,5.025,20.497
BRW01037,23,Salaried,4.6,114702.88,327.0,32000.0,60,Business,22521.45,5,0,0.0393,2021-09-23,2021,Q3,0.068,2.5
BRW04200,40,Salaried,2.0,42527.63,326.0,24500.0,36,Debt Consolidation,4478.51,6,0,3.6933392650138286,2022-01-21,2022,Q1,1.685,17.436
BRW02256,46,Unemployed,2.6,7404.24,415.0,21500.0,36,Auto,7622.22,3,0,0.3431,2022-10-18,2022,Q4,1.548,4.823
BRW00313,46,Contract,9.8,99474.31,364.0,19200.0,84,Business,52632.06,6,2,0.0756,2022-12-31,2022,Q4,1.719,2.5
BRW02281,31,SALARIED,0.5,49661.04,366.0,62700.0,36,Business,14999.31,4,1,0.1007,2023-02-04,2023,Q1,5.098,5.054
BRW01416,38,Salaried,0.7,,400.0,60300.0,48,Auto,14821.49,1,0,1.2351,2021-05-10,2021,Q2,0.426,3.655
BRW01036,25,Salaried,0.5,29270.55,300.0,113300.0,36,Auto,3664.93,8,0,0.0417,2022-01-10,2022,Q1,1.604,2.5
BRW02159,43,Salaried,19.1,139581.81,340.0,19900.0,60,Debt Consolidation,21626.88,3,0,0.031,2023-01-17,2023,Q1,5.09,5.455
BRW04557,41,Self-Employed,2.2,132293.85,355.0,133700.0,60,Business,7333.91,3,0,0.0111,2023-02-11,2023,Q1,4.956,6.123
BRW01754,43,Salaried,9.9,31421.47,367.0,24000.0,48,Auto,5650.88,5,0,0.045,2021-10-24,2021,Q4,0.115,2.5
BRW03158,51,Self-Employed,5.2,,366.0,24900.0,36,Auto,14059.99,5,1,1.5622,2023-03-31,2023,Q1,4.72,12.524
BRW03862,37,Salaried,1.1,40730.93,392.0,181000.0,36,Auto,33226.27,4,0,0.2719,2021-10-23,2021,Q4,0.059,2.5
BRW03611,39,Salaried,1.6,25080.56,329.0,47300.0,36,Education,3702.32,5,4,0.0492,2021-09-03,2021,Q3,0.111,2.5
BRW04854,49,Self-Employed,4.7,50253.3,323.0,26900.0,120,Business,17820.74,6,0,0.0355,2023-07-02,2023,Q3,5.046,6.218
BRW03467,39,Salaried,5.6,113005.86,369.0,71700.0,60,Education,6176.09,2,0,0.0109,2021-12-20,2021,Q4,0.184,2.5
BRW03481,22,Salaried,3.1,47448.28,335.0,153600.0,60,Auto,17289.18,3,1,0.0729,2021-08-24,2021,Q3,0.17,2.5
BRW01506,44,Salaried,0.3,46013.27,300.0,89200.0,24,Home Improvement,4884.4,4,0,0.0531,2023-11-16,2023,Q4,5.11,4.96
BRW01923,40,Salaried,7.9,49025.52,378.0,86200.0,36,Debt Consolidation,7621.98,0,0,0.0518,2023-05-20,2023,Q2,5.07,3.362
BRW00448,32,Self-Employed,6.5,111598.1,301.0,39600.0,24,Debt Consolidation,14477.37,5,0,0.0649,2022-04-30,2022,Q2,1.504,2.5
BRW02476,35,Salaried,9.3,38763.69,344.0,10400.0,36,Home Improvement,29692.86,2,1,0.2553,2021-03-10,2021,Q1,0.138,2.5
BRW04290,43,Self-Employed,9.1,35332.71,,13800.0,84,Education,21650.07,4,0,0.0875,2021-12-30,2021,Q4,-0.008,2.5
BRW04999,29,Retired,4.2,69970.65,301.0,36300.0,36,Debt Consolidation,50562.34,3,0,0.2409,2021-07-10,2021,Q3,-0.014,2.5
BRW02600,22,Self-Employed,0.5,28928.72,300.0,13200.0,84,Education,9579.43,4,4,0.0473,2023-02-17,2023,Q1,4.893,9.047
BRW00361,53,Unemployed,2.2,16470.28,357.0,19700.0,60,Auto,25610.36,2,4,0.311,2021-04-17,2021,Q2,-0.031,7.098
BRW02183,51,Salaried,9.4,14115.44,348.0,39800.0,12,Home Improvement,72546.08,6,0,2.5,2023-03-07,2023,Q1,5.206,15.868
BRW01134,35,Self-Employed,8.5,30159.64,359.0,16400.0,36,Home Improvement,13343.83,4,0,0.1475,2021-04-03,2021,Q2,0.223,2.5
BRW03936,50,Salaried,19.4,55450.61,384.0,38300.0,36,Home Improvement,22780.57,5,0,0.1369,2022-06-16,2022,Q2,1.688,2.5
BRW02155,31,Salaried,0.7,68232.48,388.0,26500.0,60,Medical,27004.53,5,0,0.0792,2023-08-13,2023,Q3,4.894,4.287
BRW01830,45,Salaried,0.3,19711.29,321.0,52300.0,36,Business,16413.88,3,2,0.2776,2021-08-26,2021,Q3,0.169,3.006
BRW01053,40,Salaried,2.8,13920.08,364.0,39500.0,36,Debt Consolidation,14107.09,3,0,0.3378,2021-07-04,2021,Q3,-0.051,2.5
BRW02460,38,Retired,0.7,7796.83,380.0,30800.0,48,Auto,53045.78,4,4,1.7009,2021-03-04,2021,Q1,-0.014,9.954
BRW00022,38,Contract,14.5,47793.23,423.0,67800.0,36,Debt Consolidation,8954.59,6,0,0.0625,2022-10-22,2022,Q4,1.681,2.5
BRW02066,22,Salaried,4.4,41440.76,303.0,27400.0,36,Home Improvement,4950.98,7,5,0.0398,2022-07-22,2022,Q3,1.836,5.902
BRW01653,34,Salaried,9.1,68389.89,327.0,41200.0,48,Debt Consolidation,7229.4,3,1,0.0264,2022-08-31,2022,Q3,1.784,2.5
BRW03621,41,Contract,7.1,33541.43,402.0,8600.0,48,Business,40724.43,4,0,0.3035,2023-11-16,2023,Q4,5.064,5.378
BRW03258,49,Salaried,1.5,26068.58,376.0,93200.0,48,Business,4221.69,4,0,0.0405,2021-01-08,2021,Q1,0.062,2.5
BRW04668,29,Retired,0.3,77111.56,313.0,162800.0,60,Vacation,7093.51,5,5,0.0184,2022-06-15,2022,Q2,1.817,5.684
BRW04093,40,Salaried,9.1,91083.96,300.0,29000.0,60,Home Improvement,15630.96,4,0,0.0343,2023-05-06,2023,Q2,4.884,5.369
BRW02468,44,Contract,5.8,78046.0,341.0,9200.0,120,Debt Consolidation,26393.88,3,3,0.0338,2021-07-13,2021,Q3,0.003,2.5
BRW02325,44,Salaried,2.7,102707.15,405.0,19700.0,48,Vacation,26142.81,4,0,0.0636,2021-07-14,2021,Q3,0.228,2.5
BRW00460,57,Salaried,16.3,89499.47,389.0,32800.0,60,Business,5754.52,1,0,0.0129,2022-08-10,2022,Q3,1.383,2.5
BRW01067,49,Salaried,2.6,28586.1,361.0,29400.0,120,Home Improvement,8458.84,3,0,0.0296,2022-09-25,2022,Q3,1.751,2.5
BRW00087,41,Self-Employed,1.5,,410.0,91400.0,60,Home Improvement,41285.57,6,0,2.5,2023-09-01,2023,Q3,4.967,15.523
BRW01430,41,Self-Employed,1.7,40100.18,310.0,29600.0,24,Debt Consolidation,25696.41,1,1,0.3204,2021-12-16,2021,Q4,0.103,3.848
BRW02686,42,Salaried,3.3,8730.13,372.0,18100.0,84,Auto,4100.35,2,0,0.0671,2023-02-01,2023,Q1,4.693,4.045
BRW00282,53,Unemployed,3.5,4589.08,376.0,125700.0,60,Education,20965.96,5,2,0.9137,2021-09-05,2021,Q3,0.211,9.189
BRW02483,30,Salaried,2.1,39699.42,,36000.0,36,Auto,11221.28,2,1,0.0942,2023-11-04,2023,Q4,4.78,2.5
BRW00462,31,Salaried,0.5,43686.71,395.0,9300.0,24,Business,4452.32,4,1,0.051,2022-03-15,2022,Q1,1.544,2.5
BRW00212,47,Self-Employed,0.8,101211.21,419.0,46800.0,48,Debt Consolidation,211392.52,5,1,0.5222,2021-03-17,2021,Q1,0.191,3.848
BRW02534,33,Contract,12.5,44847.81,353.0,9700.0,36,Auto,24318.79,3,1,0.1808,2022-07-05,2022,Q3,1.563,2.88
BRW01368,33,Salaried,0.3,17195.77,411.0,72400.0,36,Vacation,9743.5,3,0,0.1889,2023-02-24,2023,Q1,5.244,5.549
BRW00234,59,Salaried,4.1,35309.13,360.0,81300.0,120,Auto,24465.28,6,0,0.0693,2022-02-17,2022,Q1,1.316,2.5
BRW02810,36,Self-Employed,2.2,96317.76,300.0,19800.0,36,Debt Consolidation,6982.64,1,0,0.0242,2021-08-21,2021,Q3,0.175,2.5
BRW00597,28,Salaried,0.7,14554.29,340.0,13800.0,48,Home Improvement,61888.39,5,0,1.0631,2022-10-17,2022,Q4,1.564,5.349
BRW04446,29,Salaried,12.4,41240.73,341.0,15100.0,60,Home Improvement,15520.7,1,2,0.0753,2021-05-26,2021,Q2,-0.023,2.5
BRW02250,36,Unemployed,10.3,9465.4,414.0,21600.0,36,Business,14061.65,3,0,0.4952,2023-07-16,2023,Q3,4.884,10.6
BRW04088,49,Unemployed,7.6,3506.3,414.0,21900.0,60,Debt Consolidation,13447.76,5,0,0.7671,2023-03-18,2023,Q1,4.979,10.384
BRW02283,28,Salaried,0.9,83771.36,300.0,32500.0,60,Home Improvement,14351.94,0,0,0.0343,2021-06-04,2021,Q2,0.154,2.5
BRW00662,37,Unemployed,2.1,5761.78,317.0,61000.0,60,Medical,21683.91,2,0,0.7527,2022-11-30,2022,Q4,1.767,8.108
BRW04993,43,Unemployed,0.1,8694.81,,22400.0,24,Auto,21903.28,5,1,1.2596,2023-06-20,2023,Q2,4.832,11.296
BRW02285,42,Salaried,1.0,61977.21,365.0,35600.0,24,Home Improvement,28310.63,5,3,0.2284,2021-03-30,2021,Q1,0.211,2.98
BRW04885,33,Salaried,2.6,47418.32,300.0,93300.0,36,Auto,90496.57,6,0,0.6362,2023-10-30,2023,Q4,4.756,7.932
BRW03240,38,Retired,6.3,67665.84,380.0,117300.0,60,Vacation,13969.93,2,0,0.0413,2022-02-19,2022,Q1,1.482,2.5
BRW04006,22,Salaried,0.8,27467.6,377.0,43400.0,36,Education,27629.39,5,2,0.3353,2023-09-27,2023,Q3,4.894,7.221
BRW03482,34,Salaried,2.3,29825.41,333.0,54800.0,120,Education,9861.52,2,1,0.0331,2022-08-28,2022,Q3,1.339,2.5
BRW00779,44,Salaried,11.9,42683.74,391.0,77200.0,36,Debt Consolidation,91406.29,5,0,0.7138,2022-10-21,2022,Q4,2.045,4.148
BRW03426,40,Salaried,17.7,44236.14,330.0,14000.0,48,Education,8263.69,3,0,0.0467,2021-11-23,2021,Q4,0.198,2.5
BRW04130,35,Unemployed,2.8,5761.16,311.0,406500.0,60,Debt Consolidation,15672.49,4,0,0.5441,2021-03-17,2021,Q1,-0.276,6.393
BRW04052,42,Salaried,10.1,30842.48,404.0,116400.0,48,Business,4565.19,2,0,0.037,2023-10-25,2023,Q4,5.141,5.411
BRW03244,36,Salaried,1.6,33958.78,300.0,92100.0,36,Business,13773.22,4,3,0.1352,2022-04-14,2022,Q2,1.634,4.507
BRW04864,37,Contract,1.3,45542.76,388.0,15700.0,48,Auto,30201.31,2,0,0.1658,2023-10-06,2023,Q4,4.997,4.275
BRW00685,45,Self-Employed,8.5,66385.64,404.0,83500.0,36,Medical,21936.69,4,0,0.1101,2022-03-17,2022,Q1,1.911,2.5
BRW03787,29,Self-Employed,6.3,42937.43,379.0,59900.0,48,Debt Consolidation,4139.76,7,4,0.0241,2021-12-15,2021,Q4,0.043,3.791
BRW02787,25,Salaried,11.3,33018.42,375.0,23100.0,24,vacation ,2372.41,3,2,0.0359,2022-11-29,2022,Q4,1.494,2.5
BRW03484,27,Salaried,5.1,57696.36,333.0,46400.0,48,Auto,22104.23,6,0,0.0958,2022-05-03,2022,Q2,1.846,2.5
BRW02171,37,SALARIED,4.5,48832.9,414.0,20500.0,24,Business,15752.68,2,0,0.1613,2023-10-14,2023,Q4,4.978,4.173
BRW02706,39,self_employed,18.7,47668.46,412.0,76800.0,48,Auto,13731.53,4,4,0.072,2021-12-20,2021,Q4,0.094,3.482
BRW01850,31,Salaried,1.4,39945.85,348.0,16100.0,84,Debt Consolidation,41505.48,4,0,0.1484,2021-01-18,2021,Q1,0.22,2.5
BRW00487,27,Contract,16.9,23206.69,311.0,51800.0,60,Medical,14895.9,5,0,0.1284,2023-05-18,2023,Q2,4.925,4.656
BRW01688,40,Self-Employed,1.3,120013.4,395.0,8900.0,120,Auto,94117.1,1,1,0.0784,2021-01-25,2021,Q1,-0.117,2.5
BRW02230,31,Salaried,12.6,70315.12,388.0,46600.0,48,Education,8356.91,3,4,0.0297,2022-06-17,2022,Q2,1.603,4.687
BRW03312,58,Contract,4.5,43765.94,415.0,21400.0,120,Education,19718.56,6,0,0.0451,2022-07-07,2022,Q3,1.582,2.5
BRW02320,42,Salaried,3.9,45935.78,354.0,22800.0,24,Medical,8329.35,1,0,0.0907,2022-04-28,2022,Q2,1.723,2.5
BRW00782,41,Contract,5.9,168196.11,397.0,13800.0,48,Auto,23092.8,4,0,0.0343,2022-11-17,2022,Q4,1.607,2.5
BRW00521,43,Salaried,1.6,42749.35,307.0,34600.0,48,Auto,12739.4,4,3,0.0745,2023-09-14,2023,Q3,4.957,7.262
BRW00522,31,Contract,12.0,58073.8,,26000.0,48,Debt Consolidation,6269.53,3,3,0.027,2022-12-26,2022,Q4,1.55,2.5
BRW02879,36,Salaried,2.0,61038.44,378.0,50400.0,48,Business,3266.78,0,0,0.0134,2023-04-13,2023,Q2,4.776,4.357
BRW04009,44,Contract,2.9,47756.6,325.0,101600.0,48,Auto,11721.75,7,0,0.0614,2022-02-19,2022,Q1,1.826,2.5
BRW02398,40,Self-Employed,2.4,52181.33,327.0,13700.0,48,Auto,12350.01,6,0,0.0592,2022-05-05,2022,Q2,1.657,2.5
BRW02207,41,Unemployed,5.4,9403.99,325.0,21300.0,36,Debt Consolidation,41170.84,5,1,1.4593,2023-03-22,2023,Q1,4.983,15.57
BRW03529,27,Salaried,0.0,,300.0,29500.0,48,Business,8285.61,6,0,0.6905,2022-11-06,2022,Q4,1.631,5.553
BRW03604,45,Salaried,14.0,95784.72,386.0,36000.0,120,Home Improvement,22629.49,1,1,0.0236,2023-01-12,2023,Q1,5.343,4.822
BRW04785,34,Self-Employed,1.1,86898.73,362.0,19800.0,60,Education,15357.02,3,1,0.0353,2022-05-22,2022,Q2,1.491,2.5
BRW02985,28,Salaried,10.8,48831.12,339.0,32900.0,48,Vacation,29525.87,3,2,0.1512,2022-02-10,2022,Q1,1.596,2.654
BRW01511,36,Unemployed,3.4,11427.28,305.0,26100.0,60,Medical,8434.82,2,0,0.1476,2021-03-14,2021,Q1,-0.023,4.229
BRW01882,25,Contract,1.7,68471.22,329.0,54600.0,36,Debt Consolidation,15708.7,2,0,0.0765,2021-11-05,2021,Q4,0.088,2.5
BRW00651,49,Salaried,3.2,74919.76,383.0,78000.0,24,Home Improvement,51917.05,4,1,0.3465,2022-08-11,2022,Q3,1.823,2.661
BRW02827,37,Salaried,2.3,62830.05,381.0,255700.0,24,Business,93845.04,5,1,0.7468,2021-04-08,2021,Q2,-0.163,2.687
BRW03134,38,Unemployed,3.1,8052.42,341.0,21500.0,24,Debt Consolidation,2319.53,6,0,0.144,2022-02-23,2022,Q1,1.532,6.207
BRW00369,30,Self-Employed,8.5,14632.42,370.0,39000.0,24,Debt Consolidation,13679.01,8,0,0.4674,2021-01-28,2021,Q1,0.27,3.216
BRW02678,38,Salaried,1.5,8832.87,337.0,16300.0,24,Medical,5623.54,3,0,0.3183,2021-08-20,2021,Q3,-0.014,2.5
BRW00118,49,Retired,11.9,58821.86,386.0,26100.0,24,Debt Consolidation,5271.61,6,1,0.0448,2021-07-14,2021,Q3,0.154,2.5
BRW04820,36,SALARIED,14.3,74926.56,435.0,57500.0,60,Debt Consolidation,6509.1,2,0,0.0174,2022-11-13,2022,Q4,1.587,2.5
BRW03078,40,Self-Employed,3.2,29339.22,312.0,17700.0,24,Debt Consolidation,6355.97,3,0,0.1083,2021-12-08,2021,Q4,0.16,2.5
BRW02216,33,Contract,5.2,30075.83,322.0,26900.0,24,Medical,2119.52,5,1,0.0352,2022-12-03,2022,Q4,1.666,2.5
BRW03975,39,Self-Employed,1.7,76189.5,302.0,68900.0,36,Debt Consolidation,11310.4,4,1,0.0495,2021-05-02,2021,Q2,0.175,2.5
BRW01613,37,Salaried,1.6,122550.62,320.0,24200.0,12,Home Improvement,43649.1,2,0,0.3562,2021-11-28,2021,Q4,0.036,2.5
BRW02955,55,Salaried,4.0,40743.27,408.0,23000.0,24,Auto,8464.31,6,0,0.1039,2023-10-26,2023,Q4,5.048,5.352
BRW00962,39,Salaried,2.3,84209.15,314.0,36000.0,84,Home Improvement,1270.84,4,2,0.0022,2021-10-17,2021,Q4,0.238,2.5
BRW02510,42,Self-Employed,13.5,83524.43,,54600.0,36,Auto,22087.25,6,0,0.0881,2022-01-23,2022,Q1,1.582,2.5
BRW03599,35,Unemployed,0.6,19717.22,368.0,12500.0,12,Education,7072.87,8,2,0.3587,2022-11-18,2022,Q4,1.606,6.792
BRW03666,45,Self-Employed,1.0,45963.0,300.0,37500.0,48,Debt Consolidation,16101.61,4,4,0.0876,2021-11-06,2021,Q4,0.237,4.097
BRW04071,30,Salaried,4.5,59193.89,363.0,66200.0,60,Business,4943.06,7,0,0.0167,2021-10-23,2021,Q4,0.042,2.5
BRW03076,45,Self-Employed,7.0,57278.88,418.0,69200.0,48,Debt Consolidation,764.68,4,0,0.0033,2021-02-13,2021,Q1,0.091,2.5
BRW02415,40,Salaried,1.1,68736.98,327.0,53100.0,36,Auto,21716.19,6,0,0.1053,2022-11-15,2022,Q4,1.566,2.5
BRW04681,32,Contract,13.4,69718.81,384.0,52300.0,36,Business,13657.14,7,0,0.0653,2023-10-19,2023,Q4,4.907,4.182
BRW04262,45,Contract,0.5,72786.96,355.0,38400.0,48,Vacation,7007.35,4,4,0.0241,2023-05-31,2023,Q2,5.02,8.119
BRW02185,53,Salaried,2.8,27932.66,348.0,63500.0,48,Auto,33344.63,2,0,0.2984,2021-03-21,2021,Q1,0.13,2.5
BRW03978,43,Salaried,6.2,50941.3,322.0,16900.0,36,Debt Consolidation,86941.91,5,0,0.5689,2022-02-10,2022,Q1,1.521,3.729
BRW02037,32,Self-Employed,6.8,15726.45,,74900.0,36,Education,18797.99,3,0,0.3984,2023-03-15,2023,Q1,5.225,5.654
BRW04287,39,Self-Employed,11.7,159722.38,304.0,68500.0,60,Auto,7481.0,3,2,0.0094,2022-12-13,2022,Q4,1.618,4.258
BRW00772,44,salaried,10.7,49674.18,384.0,35800.0,48,Auto,28638.27,5,0,0.1441,2023-03-05,2023,Q1,4.99,4.635
BRW01284,30,Self-Employed,9.9,103500.74,382.0,66400.0,48,Education,6403.36,2,1,0.0155,2023-11-05,2023,Q4,5.037,5.801
BRW04630,22,Self-Employed,0.8,35808.07,300.0,70500.0,60,Home Improvement,15638.25,4,3,0.0873,2021-08-27,2021,Q3,0.02,3.706
BRW04765,40,Salaried,10.4,18182.94,323.0,41500.0,60,Home Improvement,6662.11,6,1,0.0733,2022-04-10,2022,Q2,1.715,2.5
BRW04602,54,Salaried,0.1,14976.99,383.0,26800.0,24,Debt Consolidation,4431.52,8,0,0.1479,2021-01-16,2021,Q1,0.037,2.5
BRW01414,31,Salaried,0.9,43632.25,308.0,91300.0,60,Debt Consolidation,21298.49,4,0,0.0976,2023-05-18,2023,Q2,5.244,4.753
BRW01234,29,Retired,2.3,53396.97,300.0,28700.0,84,Business,20042.51,6,0,0.0536,2021-05-15,2021,Q2,-0.086,2.5
BRW03912,48,Contract,20.7,31682.54,443.0,55700.0,48,Debt Consolidation,5038.72,4,0,0.0398,2021-03-15,2021,Q1,-0.049,2.5
BRW00435,38,Salaried,10.2,21687.24,,12500.0,36,Business,19721.93,4,0,0.3031,2023-01-25,2023,Q1,5.027,3.452
BRW01674,54,Self-Employed,9.1,68846.49,,43300.0,60,Business,4975.99,5,1,0.0145,2023-06-30,2023,Q2,5.044,2.5
BRW00365,33,Salaried,6.8,57157.54,359.0,154100.0,12,Debt Consolidation,13931.26,3,0,0.2437,2023-06-24,2023,Q2,4.94,4.78
BRW02688,45,Self-Employed,3.6,48810.33,,28500.0,60,Education,12392.65,4,1,0.0508,2022-09-04,2022,Q3,1.761,2.5
BRW00231,40,Salaried,4.1,13667.97,313.0,127600.0,48,Vacation,23814.86,6,0,0.4356,2023-12-28,2023,Q4,4.861,7.741
BRW04293,35,Salaried,3.7,24164.39,337.0,53400.0,24,Education,3745.3,2,0,0.0775,2022-12-19,2022,Q4,1.682,2.5
BRW00147,24,Self-Employed,0.1,90018.07,,13200.0,60,Debt Consolidation,24969.36,4,3,0.0555,2023-10-06,2023,Q4,4.941,3.99
BRW04425,26,Salaried,2.6,124067.92,300.0,18800.0,60,Debt Consolidation,7316.82,4,1,0.0118,2023-02-20,2023,Q1,4.973,4.887
BRW00407,36,Retired,9.9,28287.08,396.0,10000.0,84,Debt Consolidation,4669.76,4,0,0.0236,2023-11-10,2023,Q4,5.189,4.695
BRW02090,41,Salaried,0.6,52006.06,396.0,65300.0,60,Debt Consolidation,25541.77,3,0,0.0982,2021-09-08,2021,Q3,0.03,2.5
BRW00086,47,Unemployed,0.3,18860.88,300.0,37800.0,84,Education,18356.19,1,0,0.139,2021-09-24,2021,Q3,0.167,3.838
BRW00844,39,Salaried,1.3,49181.59,,75500.0,60,Auto,7961.43,6,0,0.0324,2023-11-12,2023,Q4,4.778,2.5
BRW01031,22,Salaried,4.3,13951.43,358.0,101000.0,120,Auto,3316.64,5,0,0.0238,2022-08-21,2022,Q3,1.806,2.5
BRW03856,24,Salaried,0.1,39780.64,300.0,44500.0,60,Auto,10426.05,3,3,0.0524,2021-04-14,2021,Q2,-0.149,2.5
BRW03249,22,Salaried,8.2,25625.27,313.0,16600.0,60,Business,19798.79,6,2,0.1545,2023-02-22,2023,Q1,5.131,5.673
BRW02764,40,Self-Employed,4.3,29325.92,371.0,52300.0,120,Medical,2781.28,2,0,0.0095,2023-01-12,2023,Q1,5.218,5.309
BRW03277,39,Self-Employed,0.6,97928.87,300.0,26000.0,36,Education,18487.21,3,0,0.0629,2021-04-02,2021,Q2,-0.011,2.5
BRW02697,24,Salaried,9.0,144441.1,300.0,30600.0,48,Debt Consolidation,8341.39,3,0,0.0144,2023-02-26,2023,Q1,5.004,4.642
BRW00855,32,Salaried,3.3,61441.03,369.0,24700.0,24,Education,9630.28,1,0,0.0784,2021-04-06,2021,Q2,0.13,2.5
BRW00078,38,Salaried,1.1,174667.25,300.0,41500.0,36,Business,7112.04,4,4,0.0136,2021-11-06,2021,Q4,0.254,3.704
BRW02247,24,Contract,1.3,53529.04,313.0,41900.0,120,Debt Consolidation,91267.62,8,0,0.1705,2021-06-21,2021,Q2,0.175,2.5
BRW04596,35,Unemployed,1.2,7177.22,300.0,53700.0,36,Education,8493.46,6,1,0.3945,2022-05-31,2022,Q2,1.634,7.92
BRW03710,23,Salaried,1.3,23639.49,312.0,23900.0,36,Medical,86864.84,1,2,1.2249,2022-06-10,2022,Q2,1.76,9.143
BRW02954,28,Contract,3.6,155587.62,372.0,99000.0,120,Business,9135.0,6,1,0.0059,2023-11-08,2023,Q4,5.093,5.42
BRW02951,45,Contract,8.6,19239.92,359.0,28900.0,60,Business,12210.41,2,0,0.1269,2023-07-18,2023,Q3,5.285,5.252
BRW02279,42,Contract,15.0,76182.48,366.0,57500.0,48,Business,4075.36,3,0,0.0134,2021-08-07,2021,Q3,0.042,2.5
BRW04035,47,Self-Employed,11.7,292995.55,314.0,15900.0,48,Debt Consolidation,6255.09,5,1,0.0053,2021-08-24,2021,Q3,0.083,2.5
BRW04184,33,Salaried,3.8,47085.96,300.0,42700.0,36,Education,17474.11,7,0,0.1237,2022-09-25,2022,Q3,1.428,2.5
BRW03926,47,Self-Employed,5.5,,355.0,29100.0,60,Auto,12109.17,3,0,0.8073,2021-10-17,2021,Q4,0.103,3.908
BRW03478,49,Self-Employed,15.7,62959.59,387.0,26300.0,60,Auto,11873.4,3,0,0.0377,2022-05-29,2022,Q2,1.888,2.5
BRW02176,22,Contract,6.2,45579.57,300.0,51200.0,48,Debt Consolidation,23087.61,1,0,0.1266,2023-04-08,2023,Q2,5.039,5.001
BRW00424,44,Self-Employed,1.6,25616.95,300.0,6800.0,24,Auto,17751.57,5,0,0.3465,2023-10-10,2023,Q4,5.187,7.096
BRW00392,24,Salaried,16.3,42436.36,396.0,101600.0,24,Auto,2151.79,5,0,0.0254,2023-09-07,2023,Q3,5.052,3.449
BRW04757,50,Salaried,2.0,185580.87,436.0,54000.0,60,Debt Consolidation,14718.75,7,1,0.0159,2022-08-29,2022,Q3,1.592,2.5
BRW03515,42,Self-Employed,18.0,32735.25,329.0,89200.0,36,Home Improvement,27772.45,3,4,0.2828,2021-10-31,2021,Q4,0.248,5.171
BRW00104,36,Salaried,1.6,67162.85,326.0,11000.0,48,Education,23133.29,7,0,0.0861,2021-12-10,2021,Q4,0.175,2.5
BRW03015,48,Salaried,2.1,133627.65,336.0,68600.0,60,Debt Consolidation,5511.84,6,1,0.0082,2023-06-14,2023,Q2,5.163,5.542
BRW02609,50,Unemployed,10.0,7328.28,330.0,74700.0,36,Home Improvement,36061.98,3,1,1.6403,2022-08-28,2022,Q3,1.915,13.617
BRW03182,26,Retired,3.8,27287.41,358.0,57000.0,60,Home Improvement,27926.38,6,0,0.2047,2022-06-18,2022,Q2,1.54,2.5
BRW02850,32,Salaried,6.5,53859.78,332.0,34900.0,60,Business,41613.37,4,0,0.1545,2022-06-21,2022,Q2,1.454,2.5
BRW01948,49,Self-Employed,4.4,80429.37,344.0,56600.0,12,Home Improvement,10294.83,3,0,0.128,2021-12-21,2021,Q4,-0.209,2.5
BRW01459,44,Retired,0.0,14183.83,383.0,27900.0,120,Medical,22764.72,5,0,0.1605,2023-04-23,2023,Q2,5.11,5.387
BRW03305,48,Contract,3.5,41834.41,451.0,98600.0,60,Debt Consolidation,17424.14,4,0,0.0833,2023-04-17,2023,Q2,4.806,3.784
BRW03098,36,Unemployed,1.8,11681.76,378.0,35200.0,36,Home Improvement,36819.65,3,0,1.0506,2021-09-10,2021,Q3,-0.064,7.432
BRW03552,41,Unemployed,1.0,7566.69,340.0,29900.0,24,Education,20901.79,7,1,1.3812,2021-09-08,2021,Q3,0.201,10.581
BRW04818,44,Self-Employed,8.9,,322.0,26800.0,48,Business,6706.54,2,0,0.5589,2021-12-12,2021,Q4,0.385,2.708
BRW01587,34,Unemployed,0.4,13190.61,310.0,103400.0,48,Home Improvement,9782.8,4,0,0.1854,2021-03-04,2021,Q1,-0.087,4.767
BRW04651,44,Salaried,0.2,117388.67,315.0,55100.0,36,Home Improvement,50286.67,2,2,0.1428,2021-10-11,2021,Q4,0.01,3.059
BRW01731,34,Self-Employed,2.0,172793.33,,40000.0,48,Education,11441.19,5,0,0.0166,2023-05-20,2023,Q2,5.042,2.5
BRW04793,40,Salaried,9.5,109104.73,348.0,10600.0,60,Medical,11490.78,5,0,0.0211,2023-11-01,2023,Q4,4.927,4.64
BRW03767,51,Self-Employed,2.1,59641.77,441.0,44000.0,36,Auto,4078.18,9,0,0.0228,2022-03-07,2022,Q1,1.709,2.5
